symbol,variant,strategy,timestamp,entry_time,exit_time,side,pattern,entry,sl,tp,rr,qty,spread,slippage,fee,gross_pnl,pnl,r_multiple,result,balance,atr,atr_percentile_100,m15_adx
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-02-11 12:45:00+00:00,2025-02-11 12:50:00+00:00,2025-02-11 13:15:00+00:00,SELL,session_breakout,2896.70702945354,2904.236,2883.1548824699125,1.8,3.320507079384908,0.08019428571428665,0.044873403602606415,1.9192072396409015,45.0000000000003,43.080792760359394,1.7232317104143757,TP,10145.743678606965,2.673142857142888,57.99999999999999,33.99080280425428
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-02-12 13:15:00+00:00,2025-02-12 13:20:00+00:00,2025-02-12 14:00:00+00:00,SELL,session_breakout,2874.135672914283,2885.902,2852.9562841599927,1.8,2.124707210489437,0.08443714285714382,0.08010851428802923,1.2238393576331774,-25.0,-26.223839357633178,-1.048953574305327,SL,10119.519839249331,2.814571428571461,97.0,21.687231563201554
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-02-13 13:00:00+00:00,2025-02-13 13:05:00+00:00,2025-02-13 18:50:00+00:00,SELL,session_breakout,2913.977348250412,2921.369,2900.672375101153,1.8,3.3821939732743647,0.06448499999999967,0.048409249587880905,1.973627325102112,-25.0,-26.97362732510211,-1.0789450930040845,SL,10092.54621192423,2.149499999999989,60.0,18.43714716473585
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-02-14 13:40:00+00:00,2025-02-14 13:45:00+00:00,2025-02-14 16:45:00+00:00,SELL,session_breakout,2917.8264139641774,2933.321,2889.936159099697,1.8,1.613466790413216,0.10798928571428665,0.09459139296546173,0.937063203824337,45.0,44.06293679617566,1.7625174718470265,TP,10136.609148720405,3.5996428571428885,100.0,18.863435153374482
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-02-24 13:55:00+00:00,2025-02-24 14:00:00+00:00,2025-02-24 14:20:00+00:00,BUY,session_breakout,2954.474146215458,2946.923,2968.0662094032828,1.8,3.310755650423211,0.07127785714285698,0.04350728688624731,1.953808394722424,-25.0,-26.953808394722422,-1.078152335788897,SL,10109.655340325682,2.375928571428566,88.0,20.21311523242239
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-02-28 12:50:00+00:00,2025-02-28 12:55:00+00:00,2025-02-28 14:40:00+00:00,SELL,session_breakout,2855.0368560519237,2864.502,2837.999596945386,1.8,2.6412699201559504,0.06792428571428445,0.03118180521898592,1.5036845937653123,45.000000000000476,43.49631540623516,1.7398526162494066,TP,10153.151655731917,2.264142857142815,71.0,21.169540131150995
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-03-03 13:05:00+00:00,2025-03-03 13:10:00+00:00,2025-03-03 14:30:00+00:00,SELL,session_breakout,2871.046025089197,2877.716,2859.040070249752,1.8,3.7481400356557772,0.057207857142854465,0.03937098223129791,2.15471651016944,-25.0,-27.15471651016944,-1.0861886604067776,SL,10125.996939221748,1.9069285714284823,70.0,19.71262015212677
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-03-05 13:30:00+00:00,2025-03-05 13:35:00+00:00,2025-03-05 15:05:00+00:00,SELL,session_breakout,2908.6978719114,2917.269,2893.26984135192,1.8,2.9167689178804417,0.08657571428571535,0.029840231457395987,1.6992999088592315,-25.0,-26.69929990885923,-1.0679719963543692,SL,10099.297639312888,2.8858571428571786,100.0,18.538773727042578
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-03-21 13:45:00+00:00,2025-03-21 13:50:00+00:00,2025-03-23 22:05:00+00:00,SELL,session_breakout,3010.647271117855,3036.851,2963.4805591299933,1.8,0.9540626875068364,0.11942571428571715,0.10501602500195266,0.5757322076429435,-12.62962319378646,-13.205355401429403,-0.5282142160571761,TIMEOUT,10086.09228391146,3.9808571428572384,100.0,18.011965333720443
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-03-26 13:00:00+00:00,2025-03-26 13:05:00+00:00,2025-03-26 14:00:00+00:00,SELL,session_breakout,3024.786806823958,3029.994,3015.4138591070828,1.8,4.801050999034117,0.06616928571428649,0.04910853318502165,2.899931144153476,44.999999999999126,42.10006885584565,1.6840027542338263,TP,10128.192352767304,2.205642857142883,100.0,19.750277906197685
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-04-02 12:25:00+00:00,2025-04-02 12:30:00+00:00,2025-04-02 13:50:00+00:00,BUY,session_breakout,3125.9499882589607,3117.046,3141.9771671250905,1.8,2.807730566675016,0.08566285714285543,0.07115683038933508,1.7528650663864185,-25.0,-26.75286506638642,-1.0701146026554569,SL,10101.439487700918,2.8554285714285146,72.0,23.02494613702874
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-04-03 12:20:00+00:00,2025-04-03 12:25:00+00:00,2025-04-03 14:00:00+00:00,SELL,session_breakout,3080.7036956851484,3097.309,3050.814147918415,1.8,1.5055430196265678,0.14053499999999824,0.07703681485179077,0.9301263889153092,-25.0,-25.93012638891531,-1.0372050555566124,SL,10075.509361312003,4.684499999999941,68.0,45.51265925747012
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-04-11 13:30:00+00:00,2025-04-11 13:35:00+00:00,2025-04-11 13:50:00+00:00,BUY,session_breakout,3240.6385206539057,3225.711,3267.5080578309367,1.8,1.6747590292871886,0.17203285714285552,0.16850422533456297,1.0829577246242013,-25.0,-26.0829577246242,-1.043318308984968,SL,10049.426403587378,5.734428571428517,74.0,26.486869484803904
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-04-21 13:00:00+00:00,2025-04-21 13:05:00+00:00,2025-04-22 01:05:00+00:00,BUY,session_breakout,3421.38500393422,3398.008,3463.4636110158167,1.8,1.0694270348050847,0.13261714285714366,0.12269536279172585,0.7329396255417551,11.55301604963811,10.820076424096355,0.43280305696385424,TIMEOUT,10060.246480011474,4.4205714285714555,100.0,28.364920124046165
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-04-23 13:25:00+00:00,2025-04-23 13:30:00+00:00,2025-04-23 14:00:00+00:00,SELL,session_breakout,3299.618724652617,3320.54,3261.9604290273273,1.8,1.1949558325146359,0.2031985714285695,0.1716760616688446,0.7840797280196298,45.00000000000022,44.21592027198059,1.7686368108792236,TP,10104.462400283455,6.773285714285651,78.0,22.560104668224394
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-04-25 13:20:00+00:00,2025-04-25 13:25:00+00:00,2025-04-25 19:30:00+00:00,SELL,session_breakout,3270.4388227992904,3298.252,3220.3751038380133,1.8,0.8988545184748691,0.20633142857142858,0.09001148642390396,0.5904297426537548,-25.0,-25.590429742653754,-1.0236171897061501,SL,10078.871970540802,6.877714285714286,89.0,31.5080885248663
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-04-30 12:00:00+00:00,2025-04-30 12:05:00+00:00,2025-04-30 12:15:00+00:00,SELL,session_breakout,3267.599403856226,3281.671,3242.270530797434,1.8,1.7766285888656628,0.11945999999999815,0.07486614377366088,1.1635621035702737,-25.0,-26.163562103570275,-1.046542484142811,SL,10052.70840843723,3.9819999999999385,85.0,43.24131785778276
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-04-30 12:20:00+00:00,2025-04-30 12:25:00+00:00,2025-05-01 00:20:00+00:00,BUY,session_breakout,3290.162766000042,3266.901,3332.0339448001187,1.8,1.074724937047104,0.15381214285714284,0.05085992861380509,0.7047039943128242,-25.0,-25.704703994312823,-1.0281881597725129,SL,10027.003704442917,5.127071428571428,97.0,44.343344543550394
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-05-02 13:00:00+00:00,2025-05-02 13:05:00+00:00,2025-05-02 14:55:00+00:00,SELL,session_breakout,3244.0387209740907,3263.926,3208.241618727454,1.8,1.2570849922420182,0.15889714285714296,0.0648304544808321,0.8181064780777042,-25.0,-25.818106478077706,-1.0327242591231083,SL,10001.185597964839,5.296571428571432,100.0,20.422343309001352
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-05-08 13:30:00+00:00,2025-05-08 13:35:00+00:00,2025-05-08 15:25:00+00:00,BUY,session_breakout,3366.6686439760065,3347.274,3401.5790031328183,1.8,1.2890156700441564,0.1554171428571424,0.12093540457829562,0.8654377275862768,-24.999999999999996,-25.865437727586272,-1.034617509103451,SL,9975.320160237252,5.1805714285714135,74.0,26.396879957534892
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-05-09 13:25:00+00:00,2025-05-09 13:30:00+00:00,2025-05-09 14:00:00+00:00,BUY,session_breakout,3339.9487570070332,3328.669,3360.2523196196935,1.8,2.216359801404545,0.10501285714285587,0.08625057846148382,1.4780056327562934,-25.0,-26.478005632756293,-1.0591202253102516,SL,9948.842154604496,3.500428571428529,49.0,23.16619450277093
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-05-14 12:50:00+00:00,2025-05-14 12:55:00+00:00,2025-05-15 00:55:00+00:00,SELL,session_breakout,3186.127853952494,3221.493,3122.470591066984,1.8,0.70691069581383,0.21265500000000104,0.20781854750555884,0.45058175678041934,-1.2018514254274357,-1.652433182207855,-0.06609732728831422,TIMEOUT,9947.189721422288,7.088500000000034,100.0,20.548243138493692
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-05-15 12:30:00+00:00,2025-05-15 12:35:00+00:00,2025-05-15 14:10:00+00:00,BUY,session_breakout,3186.2035087685554,3176.286,3204.055024551955,1.8,2.520794342956933,0.11138142857143066,0.058818054269386966,1.610852756082661,44.99999999999977,43.38914724391711,1.7355658897566844,TP,9990.578868666205,3.7127142857143554,40.0,27.853226835020156
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-05-28 13:35:00+00:00,2025-05-28 13:40:00+00:00,2025-05-28 20:50:00+00:00,SELL,session_breakout,3303.6954279933816,3316.438,3280.7587983814683,1.8,1.9619273084754774,0.11382000000000095,0.06366200661862267,1.291822055813159,45.0,43.70817794418684,1.7483271177674737,TP,10034.287046610392,3.7940000000000316,98.0,19.47008735358178
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-05-29 12:15:00+00:00,2025-05-29 12:20:00+00:00,2025-05-29 16:05:00+00:00,BUY,session_breakout,3308.8366427593082,3298.541,3327.3687997260627,1.8,2.4282116798776885,0.10334357142857113,0.06497097359416883,1.6114111565510862,44.99999999999978,43.388588843448694,1.7355435537379478,TP,10077.675635453841,3.4447857142857043,100.0,33.53063891306181
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-05-30 12:10:00+00:00,2025-05-30 12:15:00+00:00,2025-05-30 13:40:00+00:00,BUY,session_breakout,3302.979898523199,3288.365,3329.286715864958,1.8,1.7105832079720256,0.14142642857142912,0.061185308913734464,1.127504390136586,-25.0,-26.127504390136586,-1.0451001756054634,SL,10051.548131063704,4.714214285714304,100.0,26.073140583746437
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-06-03 13:45:00+00:00,2025-06-03 13:50:00+00:00,2025-06-04 01:20:00+00:00,SELL,session_breakout,3343.835604564268,3363.095,3309.168692779951,1.8,1.2980677448274345,0.12839785714285493,0.050196507160150464,0.8706050284580841,-25.0,-25.870605028458083,-1.0348242011383233,SL,10025.677526035246,4.279928571428497,100.0,26.21077909916798
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-06-11 12:15:00+00:00,2025-06-11 12:20:00+00:00,2025-06-11 12:35:00+00:00,BUY,session_breakout,3338.1091663513876,3327.196,3357.752865783885,1.8,2.2908108604814923,0.09899999999999863,0.06266635138745634,1.533895346350116,44.99999999999979,43.46610465364967,1.7386441861459871,TP,10069.143630688895,3.2999999999999545,97.0,30.652943272538636
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-06-16 13:50:00+00:00,2025-06-16 13:55:00+00:00,2025-06-17 01:55:00+00:00,SELL,session_breakout,3389.7641466185096,3417.401,3340.0178105318273,1.8,0.9045892328952223,0.17297357142857242,0.07936659577567651,0.613623867828032,-3.550380109588499,-4.164003977416531,-0.16656015909666125,TIMEOUT,10064.97962671148,5.765785714285747,100.0,35.415918947083775
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-06-20 13:50:00+00:00,2025-06-20 13:55:00+00:00,2025-06-22 22:05:00+00:00,BUY,session_breakout,3372.0850593489163,3348.68,3414.214166176966,1.8,1.0681451231251589,0.11116928571428453,0.08547470605948573,0.7213484228637052,9.731806823537747,9.010458400674041,0.36041833602696166,TIMEOUT,10073.990085112155,3.7056428571428177,98.0,19.55623931036536
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-06-23 13:50:00+00:00,2025-06-23 13:55:00+00:00,2025-06-23 22:00:00+00:00,BUY,session_breakout,3385.459346299038,3363.575,3424.851169637306,1.8,1.1423690549577399,0.11966142857142585,0.07251558475192996,0.770988798805896,-25.0,-25.770988798805895,-1.0308395519522358,SL,10048.219096313349,3.9887142857141953,100.0,19.594011510915283
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-06-24 12:30:00+00:00,2025-06-24 12:35:00+00:00,2025-06-24 19:30:00+00:00,SELL,session_breakout,3307.6356011871094,3321.86,3282.0316833239062,1.8,1.757543522847796,0.12322071428571267,0.1087884557475836,1.1651627053614362,-25.0,-26.165162705361436,-1.0466065082144573,SL,10022.053933607987,4.107357142857089,82.0,38.064296195118644
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-06-26 13:05:00+00:00,2025-06-26 13:10:00+00:00,2025-06-27 01:10:00+00:00,SELL,session_breakout,3317.7996430778257,3344.056,3270.538200617912,1.8,0.952150371588175,0.15296785714285566,0.12087299360250178,0.631689371715057,1.1946088727622493,0.5629195010471922,0.022516780041887688,TIMEOUT,10022.616853109035,5.098928571428522,100.0,18.53667304092629
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-06-27 12:05:00+00:00,2025-06-27 12:10:00+00:00,2025-06-29 22:05:00+00:00,SELL,session_breakout,3273.97162963371,3285.344,3253.501362974388,1.8,2.1983103957030075,0.1014771428571443,0.052631794861075505,1.4387861586521875,6.55015079912926,5.111364640477072,0.2044545856190829,TIMEOUT,10027.728217749513,3.382571428571477,74.0,43.632735004813654
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-07-08 13:45:00+00:00,2025-07-08 13:50:00+00:00,2025-07-08 14:40:00+00:00,SELL,session_breakout,3315.9761054295136,3326.914,3296.2878952026376,1.8,2.2856318315095807,0.10118357142857348,0.08930278477169323,1.5113201078189733,45.000000000000206,43.48867989218123,1.7395471956872492,TP,10071.216897641694,3.372785714285783,100.0,18.147393845146915
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-07-11 12:45:00+00:00,2025-07-11 12:50:00+00:00,2025-07-13 22:05:00+00:00,BUY,session_breakout,3356.0502578997543,3344.356,3377.099922119312,1.8,2.137801322179293,0.09554357142856848,0.08248611404013373,1.43609759496603,11.838592383793515,10.402494788827484,0.41609979155309934,TIMEOUT,10081.619392430523,3.184785714285616,100.0,24.363230310504886
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-07-14 12:35:00+00:00,2025-07-14 12:40:00+00:00,2025-07-15 00:40:00+00:00,SELL,session_breakout,3351.4567749689463,3368.025,3321.6339699130494,1.8,1.5089123882095143,0.09729428571428668,0.055577888196515324,1.0107355740301218,6.753552297480821,5.7428167234507,0.229712668938028,TIMEOUT,10087.362209153973,3.2431428571428893,100.0,21.65202251038262
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-07-15 12:05:00+00:00,2025-07-15 12:10:00+00:00,2025-07-15 12:30:00+00:00,SELL,session_breakout,3352.7316158305553,3359.335,3340.845524325555,1.8,3.785937537252513,0.0592757142857129,0.029746312302091207,2.541146495341234,-25.0,-27.541146495341234,-1.1016458598136494,SL,10059.821062658631,1.9758571428570966,59.0,20.971755145144762
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-07-15 12:35:00+00:00,2025-07-15 12:40:00+00:00,2025-07-15 15:35:00+00:00,SELL,session_breakout,3347.938680773132,3360.387,3325.5317061647697,1.8,2.0083032531846348,0.10199142857143151,0.07932351258222026,1.3402352288118713,44.99999999999964,43.65976477118777,1.7463905908475106,TP,10103.48082742982,3.3997142857143836,100.0,24.614335357064114
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-07-18 12:00:00+00:00,2025-07-18 12:05:00+00:00,2025-07-18 14:15:00+00:00,BUY,session_breakout,3358.281873016632,3351.982,3369.621644446569,1.8,3.968333954351018,0.058890000000000914,0.02342801663182694,2.662856796994687,-25.0,-27.66285679699469,-1.1065142718797876,SL,10075.817970632825,1.9630000000000305,82.0,31.83987434693921
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-07-21 12:15:00+00:00,2025-07-21 12:20:00+00:00,2025-07-21 13:45:00+00:00,BUY,session_breakout,3378.228565430901,3370.859,3391.4937832065234,1.8,3.3923302851987267,0.06443571428571561,0.02834757375835463,2.296513414566939,44.999999999999694,42.703486585432756,1.7081394634173102,TP,10118.521457218258,2.147857142857187,90.0,27.99741884698307
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-07-22 12:40:00+00:00,2025-07-22 12:45:00+00:00,2025-07-22 14:30:00+00:00,BUY,session_breakout,3403.7789814141565,3391.033,3426.7217479596384,1.8,1.9614025148532814,0.07822285714285596,0.02386998558534284,1.3397361308300935,44.99999999999982,43.66026386916973,1.7464105547667892,TP,10162.181721087427,2.607428571428532,100.0,21.18492615692123
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-07-24 12:45:00+00:00,2025-07-24 12:50:00+00:00,2025-07-24 13:40:00+00:00,SELL,session_breakout,3354.1949773290485,3365.506,3333.835136521336,1.8,2.2102333915574417,0.0947721428571445,0.08063659952282486,1.4852107481373837,-25.0,-26.485210748137384,-1.0594084299254953,SL,10135.69651033929,3.1590714285714836,92.0,50.569753258342374
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-07-28 13:30:00+00:00,2025-07-28 13:35:00+00:00,2025-07-28 13:50:00+00:00,SELL,session_breakout,3324.2437847182264,3330.639,3312.7323972110335,1.8,3.909172545176013,0.08868000000000101,0.06787528177380776,2.594508507338498,45.00000000000071,42.405491492662215,1.6962196597064887,TP,10178.102001831952,2.9560000000000337,99.0,24.688991825086365
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-08-01 12:30:00+00:00,2025-08-01 12:35:00+00:00,2025-08-03 22:05:00+00:00,BUY,session_breakout,3328.1476331541644,3296.811,3384.55357283166,1.8,0.7977883226002476,0.12649285714285852,0.10038672559332708,0.533843935964204,28.12472440195024,27.590880465986036,1.1036352186394414,TIMEOUT,10205.692882297939,4.216428571428618,100.0,27.262211762494214
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-08-04 13:00:00+00:00,2025-08-04 13:05:00+00:00,2025-08-05 01:05:00+00:00,BUY,session_breakout,3372.377597311585,3361.037,3392.790672472438,1.8,2.2044694219466843,0.08956285714285676,0.07581588301374807,1.4889014246216095,20.407661153258708,18.9187597286371,0.756750389145484,TIMEOUT,10224.611642026575,2.985428571428559,100.0,18.452596237814085
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-08-05 12:25:00+00:00,2025-08-05 12:30:00+00:00,2025-08-05 14:00:00+00:00,BUY,session_breakout,3360.909966099297,3349.903,3380.722505078032,1.8,2.2712889069038096,0.08291357142857188,0.051509313582929185,1.5312195046207584,45.00000000000041,43.468780495379654,1.7387512198151864,TP,10268.080422521954,2.763785714285729,100.0,39.83255098002978
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-08-06 12:50:00+00:00,2025-08-06 12:55:00+00:00,2025-08-07 00:55:00+00:00,BUY,session_breakout,3368.582526430822,3360.141,3383.777274006301,1.8,2.9615496918566433,0.07221857142856997,0.05041714510757704,1.996356518478194,11.116098492190904,9.11974197371271,0.3647896789485084,TIMEOUT,10277.200164495667,2.4072857142856656,95.0,26.669520520968696
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-08-08 12:20:00+00:00,2025-08-08 12:25:00+00:00,2025-08-08 14:25:00+00:00,BUY,session_breakout,3391.9286613724175,3383.76,3406.6322518427687,1.8,3.0604769692640414,0.09986142857142828,0.03973065813154609,2.073683909903379,-25.0,-27.07368390990338,-1.0829473563961352,SL,10250.126480585765,3.328714285714276,92.0,24.10039471149036
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-08-12 12:30:00+00:00,2025-08-12 12:35:00+00:00,2025-08-12 14:10:00+00:00,BUY,session_breakout,3350.358977749513,3338.543,3371.6277376986363,1.8,2.1157792042245895,0.11245285714285533,0.04275132094138767,1.415223970361915,-25.000000000000004,-26.415223970361918,-1.0566089588144765,SL,10223.711256615403,3.7484285714285113,100.0,24.49102958935112
XAUUSDm,candidate_thai_19_21_rr1.8_body2_wick0.4_atrMin40,momentum,2025-08-20 12:00:00+00:00,2025-08-20 12:05:00+00:00,2025-08-20 13:40:00+00:00,BUY,session_breakout,3334.6028112302724,3328.646,3345.3250714447627,1.8,4.196876320832715,0.05190642857142652,0.039858015986602886,2.803483115566907,45.00000000000077,42.19651688443386,1.6878606753773542,TP,10265.907773499837,1.7302142857142175,98.0,33.17162831817436
