time,open,high,low,close,volume
2026-04-19 14:13:00,75782.61,75804.0,75782.61,75803.99,5.16182
2026-04-19 14:14:00,75803.99,75803.99,75789.74,75794.34,2.45219
2026-04-19 14:15:00,75794.34,75794.35,75764.42,75777.08,4.24458
2026-04-19 14:16:00,75777.08,75786.0,75774.88,75782.9,3.18474
2026-04-19 14:17:00,75782.9,75797.14,75771.85,75771.85,4.09383
2026-04-19 14:18:00,75771.85,75850.0,75771.84,75839.82,10.2281
2026-04-19 14:19:00,75839.8,75911.59,75837.77,75850.0,18.85849
2026-04-19 14:20:00,75849.99,75850.0,75809.86,75809.86,2.2922
2026-04-19 14:21:00,75809.87,75881.6,75809.86,75861.83,10.81872
2026-04-19 14:22:00,75861.83,75883.83,75847.64,75868.0,5.98509
2026-04-19 14:23:00,75868.01,75908.11,75868.0,75876.53,1.87779
2026-04-19 14:24:00,75876.53,75889.78,75865.47,75889.78,2.99238
2026-04-19 14:25:00,75889.78,75946.15,75889.78,75946.13,3.95914
2026-04-19 14:26:00,75946.13,76011.4,75940.24,75962.07,7.60391
2026-04-19 14:27:00,75962.06,76028.57,75957.04,75957.04,6.57326
2026-04-19 14:28:00,75957.04,75970.9,75950.0,75970.0,6.86293
2026-04-19 14:29:00,75969.99,75970.0,75960.0,75960.01,2.44387
2026-04-19 14:30:00,75960.01,75989.94,75899.71,75909.24,13.8208
2026-04-19 14:31:00,75909.25,75921.95,75898.68,75921.95,5.65871
2026-04-19 14:32:00,75921.95,75929.05,75807.61,75842.66,8.82347
2026-04-19 14:33:00,75842.65,75849.37,75792.76,75841.16,10.54361
2026-04-19 14:34:00,75841.16,75856.54,75833.54,75850.0,3.09649
2026-04-19 14:35:00,75850.0,75899.24,75822.84,75822.84,79.51609
2026-04-19 14:36:00,75822.85,75854.1,75821.64,75853.69,7.96229
2026-04-19 14:37:00,75853.69,75886.13,75853.68,75863.93,1.97926
2026-04-19 14:38:00,75863.94,75886.97,75856.08,75886.96,9.84444
2026-04-19 14:39:00,75886.96,75927.16,75886.96,75927.15,9.70248
2026-04-19 14:40:00,75927.15,75992.86,75927.15,75983.78,6.12255
2026-04-19 14:41:00,75983.78,75983.78,75954.41,75956.84,7.56415
2026-04-19 14:42:00,75956.83,75956.84,75946.62,75947.4,2.68482
2026-04-19 14:43:00,75947.4,75966.0,75947.4,75966.0,2.92413
2026-04-19 14:44:00,75965.99,75980.29,75965.99,75974.87,1.29754
2026-04-19 14:45:00,75974.87,75974.88,75946.0,75957.6,6.07269
2026-04-19 14:46:00,75957.6,76045.67,75957.6,76042.0,7.7956
2026-04-19 14:47:00,76042.01,76146.84,76042.0,76146.84,20.98367
2026-04-19 14:48:00,76147.01,76147.01,76101.29,76118.04,25.02944
2026-04-19 14:49:00,76118.05,76118.05,76080.67,76096.0,17.97772
2026-04-19 14:50:00,76096.01,76135.06,76091.43,76135.06,11.0429
2026-04-19 14:51:00,76135.06,76135.06,76092.04,76101.19,16.39636
2026-04-19 14:52:00,76101.2,76101.2,76046.88,76046.88,13.59746
2026-04-19 14:53:00,76046.89,76046.89,76016.81,76035.51,10.54613
2026-04-19 14:54:00,76035.51,76035.51,75975.33,75975.34,11.94676
2026-04-19 14:55:00,75975.34,75995.53,75964.77,75983.45,12.75634
2026-04-19 14:56:00,75983.45,76040.91,75980.7,76034.0,15.67109
2026-04-19 14:57:00,76034.0,76034.0,75973.31,75973.31,9.7351
2026-04-19 14:58:00,75973.32,76034.0,75973.31,76031.77,15.33982
2026-04-19 14:59:00,76031.77,76031.77,76011.62,76024.01,10.16115
2026-04-19 15:00:00,76024.02,76030.0,75983.76,75986.22,8.30888
2026-04-19 15:01:00,75986.23,75986.23,75904.76,75912.16,14.0244
2026-04-19 15:02:00,75912.16,75924.87,75871.89,75901.53,9.613
2026-04-19 15:03:00,75901.54,75950.41,75901.53,75948.09,5.385
2026-04-19 15:04:00,75948.1,76014.47,75948.09,76014.46,8.88237
2026-04-19 15:05:00,76014.47,76014.47,75945.22,75956.83,9.44484
2026-04-19 15:06:00,75956.84,75956.84,75890.47,75909.75,9.26114
2026-04-19 15:07:00,75909.76,75958.59,75909.75,75952.0,11.31358
2026-04-19 15:08:00,75952.01,75972.45,75935.35,75972.45,9.1366
2026-04-19 15:09:00,75972.45,75972.45,75939.63,75939.64,9.49066
2026-04-19 15:10:00,75939.65,76000.0,75939.64,75998.0,11.8238
