time,open,high,low,close,volume
2026-04-19 14:15:00,75794.34,76028.57,75764.42,75960.01,92.01903
2026-04-19 14:30:00,75960.01,75992.86,75792.76,75974.87,171.54083
2026-04-19 14:45:00,75974.87,76147.01,75946.0,76024.01,205.05223
2026-04-19 15:00:00,76024.02,76041.13,75871.89,76011.31,148.79509
2026-04-19 15:15:00,76011.32,76155.3,75894.52,75963.13,192.49168
2026-04-19 15:30:00,75963.14,75992.7,75401.44,75724.88,471.87791
2026-04-19 15:45:00,75724.88,75880.26,75693.04,75846.63,284.60163
2026-04-19 16:00:00,75846.63,75853.26,75622.0,75667.98,110.54288
2026-04-19 16:15:00,75667.98,75762.3,75550.53,75569.99,67.7098
2026-04-19 16:30:00,75569.99,75702.04,75503.82,75563.51,82.41839
2026-04-19 16:45:00,75563.51,75634.7,75311.11,75382.86,143.0481
2026-04-19 17:00:00,75382.87,75382.87,75012.49,75264.0,303.41346
2026-04-19 17:15:00,75264.0,75381.76,75161.86,75271.22,98.72818
2026-04-19 17:30:00,75271.22,75363.41,75084.53,75189.15,77.13539
2026-04-19 17:45:00,75189.14,75222.0,74638.31,74791.26,316.40445
2026-04-19 18:00:00,74791.27,74908.62,74675.77,74835.52,185.40029
2026-04-19 18:15:00,74835.52,74872.56,74608.0,74810.67,148.66863
2026-04-19 18:30:00,74810.68,74820.79,74650.51,74699.99,127.70487
2026-04-19 18:45:00,74700.0,74794.01,74612.85,74770.11,69.38902
2026-04-19 19:00:00,74770.11,74982.55,74770.11,74950.82,112.56931
2026-04-19 19:15:00,74950.81,75033.26,74844.22,74950.78,75.30544
2026-04-19 19:30:00,74950.78,75071.61,74936.62,74967.23,65.53473
2026-04-19 19:45:00,74967.22,75023.98,74892.6,74965.47,53.42326
2026-04-19 20:00:00,74965.46,74965.47,74700.0,74799.87,103.65136
2026-04-19 20:15:00,74799.88,74800.0,74640.0,74755.01,54.4528
2026-04-19 20:30:00,74755.01,74867.33,74459.62,74537.0,148.83794
2026-04-19 20:45:00,74537.0,74717.07,74427.53,74630.0,145.76913
2026-04-19 21:00:00,74630.01,74740.0,74572.5,74687.8,80.41802
2026-04-19 21:15:00,74687.81,74766.27,74582.69,74746.1,68.74938
2026-04-19 21:30:00,74746.11,74810.0,74730.0,74743.21,37.07506
2026-04-19 21:45:00,74743.21,74796.42,74368.6,74425.15,197.30635
2026-04-19 22:00:00,74425.16,74425.16,73818.61,74021.14,689.7032
2026-04-19 22:15:00,74021.14,74070.0,73762.9,73943.57,218.54779
2026-04-19 22:30:00,73943.57,74181.81,73920.0,74140.59,138.13902
2026-04-19 22:45:00,74140.59,74196.98,74028.88,74047.34,93.99979
2026-04-19 23:00:00,74047.34,74054.22,73822.13,74026.01,171.29248
2026-04-19 23:15:00,74026.01,74026.01,73790.0,73882.07,105.11779
2026-04-19 23:30:00,73882.07,73955.99,73814.5,73888.92,81.6851
2026-04-19 23:45:00,73888.93,73977.41,73795.0,73801.79,57.54596
2026-04-20 00:00:00,73801.8,74187.79,73724.31,74044.28,305.06868
2026-04-20 00:15:00,74044.29,74280.0,74044.28,74228.92,166.33238
2026-04-20 00:30:00,74228.92,74274.25,74150.0,74184.58,171.59417
2026-04-20 00:45:00,74184.58,74360.43,74171.86,74280.01,144.93845
2026-04-20 01:00:00,74280.01,74363.5,74214.67,74360.0,241.23124
2026-04-20 01:15:00,74360.0,74360.0,74217.26,74298.03,73.81391
2026-04-20 01:30:00,74298.03,74706.0,74298.02,74681.18,287.25596
2026-04-20 01:45:00,74681.19,74746.93,74560.0,74595.13,87.30905
2026-04-20 02:00:00,74595.12,74627.99,74344.72,74393.71,81.39548
2026-04-20 02:15:00,74393.71,74472.0,74304.84,74451.55,147.55257
2026-04-20 02:30:00,74451.55,74517.01,74402.16,74517.01,224.60658
2026-04-20 02:45:00,74517.0,74517.01,74410.0,74410.01,286.13513
2026-04-20 03:00:00,74410.01,74505.07,74359.04,74495.52,54.26413
2026-04-20 03:15:00,74495.52,74593.67,74394.55,74505.21,111.02105
2026-04-20 03:30:00,74505.2,74575.65,74457.52,74575.64,46.56021
2026-04-20 03:45:00,74575.65,74640.65,74543.77,74634.0,69.35771
2026-04-20 04:00:00,74634.01,74637.43,74506.78,74506.78,89.62096
2026-04-20 04:15:00,74506.78,74521.88,74435.19,74500.0,130.69382
2026-04-20 04:30:00,74499.99,74513.12,74437.31,74465.43,36.53332
2026-04-20 04:45:00,74465.43,74610.17,74465.42,74567.64,76.91984
2026-04-20 05:00:00,74567.63,74567.63,74260.03,74355.36,175.21831
2026-04-20 05:15:00,74355.36,74355.36,74128.47,74139.55,105.78455
2026-04-20 05:30:00,74139.55,74221.41,74109.71,74119.85,167.88011
2026-04-20 05:45:00,74119.85,74297.21,74095.18,74264.15,80.8566
2026-04-20 06:00:00,74264.16,74432.16,74263.91,74297.54,62.49009
2026-04-20 06:15:00,74297.53,74401.32,74250.0,74344.14,56.33913
2026-04-20 06:30:00,74344.14,74894.11,74344.14,74781.29,189.91131
2026-04-20 06:45:00,74781.29,74821.62,74654.81,74786.59,132.56017
2026-04-20 07:00:00,74786.59,74863.94,74689.07,74802.0,103.15045
2026-04-20 07:15:00,74801.99,75572.0,74722.85,75211.03,560.60894
2026-04-20 07:30:00,75211.02,75246.77,74848.11,74947.53,273.08444
2026-04-20 07:45:00,74947.53,75018.68,74670.86,74837.17,238.90099
2026-04-20 08:00:00,74837.18,74876.01,74663.36,74833.6,140.28354
2026-04-20 08:15:00,74833.6,74998.83,74713.97,74817.71,129.44353
2026-04-20 08:30:00,74817.72,74931.35,74751.0,74835.51,119.40878
2026-04-20 08:45:00,74835.51,74859.73,74619.41,74728.91,149.39267
2026-04-20 09:00:00,74728.92,75085.71,74706.87,75032.24,179.32959
2026-04-20 09:15:00,75032.23,75143.86,75000.0,75027.84,118.42325
2026-04-20 09:30:00,75027.84,75196.47,74976.34,75159.63,101.78752
2026-04-20 09:45:00,75159.62,75233.0,75020.19,75062.77,103.02368
2026-04-20 10:00:00,75062.77,75345.32,75062.77,75342.96,136.09256
2026-04-20 10:15:00,75342.96,75404.63,75268.32,75303.69,74.61586
2026-04-20 10:30:00,75303.69,75303.69,75146.37,75174.45,55.24003
2026-04-20 10:45:00,75174.45,75186.09,75003.63,75027.26,55.37255
2026-04-20 11:00:00,75027.26,75185.52,74957.51,75171.23,73.75624
2026-04-20 11:15:00,75171.24,75266.46,75059.39,75170.49,75.67269
2026-04-20 11:30:00,75170.49,75287.88,75083.22,75215.78,60.00404
2026-04-20 11:45:00,75215.78,75274.85,75149.98,75192.71,74.68719
2026-04-20 12:00:00,75192.72,75393.55,75075.04,75354.1,114.58486
2026-04-20 12:15:00,75354.09,75650.0,75294.61,75412.1,285.7306
2026-04-20 12:30:00,75412.1,75450.0,75043.86,75215.38,196.21933
2026-04-20 12:45:00,75215.39,75378.92,75215.39,75289.9,102.32005
2026-04-20 13:00:00,75289.91,75350.0,75120.05,75221.38,160.83549
2026-04-20 13:15:00,75221.38,75267.52,75000.0,75192.79,154.46322
2026-04-20 13:30:00,75192.8,75434.41,74859.11,75227.04,281.95982
2026-04-20 13:45:00,75227.03,75321.31,74972.44,75269.38,176.8324
2026-04-20 14:00:00,75269.37,75300.0,75030.0,75070.99,191.65591
2026-04-20 14:15:00,75070.98,75766.74,75030.73,75570.61,308.04668
2026-04-20 14:30:00,75570.61,75669.82,75200.0,75329.8,190.41965
2026-04-20 14:45:00,75329.79,75435.11,74921.42,75034.79,357.08704
2026-04-20 15:00:00,75034.79,75081.9,74702.0,75063.13,354.98685
2026-04-20 15:15:00,75063.13,75772.72,75042.02,75754.4,444.26314
2026-04-20 15:30:00,75754.39,75754.39,75516.65,75580.57,255.58983
2026-04-20 15:45:00,75580.56,75729.5,75541.15,75716.77,142.11278
2026-04-20 16:00:00,75716.78,75723.99,75409.72,75419.01,200.89812
2026-04-20 16:15:00,75419.01,75516.64,75325.84,75359.76,174.21177
2026-04-20 16:30:00,75359.77,75568.81,75311.25,75481.83,168.4888
2026-04-20 16:45:00,75481.83,75558.6,75299.26,75338.74,87.11836
2026-04-20 17:00:00,75338.75,75683.46,75289.92,75644.87,146.38758
2026-04-20 17:15:00,75644.87,75887.99,75607.22,75719.67,153.4664
2026-04-20 17:30:00,75719.67,75844.58,75607.83,75762.03,155.23886
2026-04-20 17:45:00,75762.04,75991.47,75697.1,75898.14,187.51761
2026-04-20 18:00:00,75898.14,76300.0,75898.14,76275.24,482.8632
2026-04-20 18:15:00,76275.24,76319.99,76082.94,76102.0,289.18541
2026-04-20 18:30:00,76102.0,76268.78,76001.0,76173.07,356.45546
2026-04-20 18:45:00,76173.06,76453.19,76097.28,76423.69,416.25896
2026-04-20 19:00:00,76423.69,76486.67,76302.98,76333.75,416.51485
2026-04-20 19:15:00,76333.74,76338.48,76157.76,76211.09,388.98859
2026-04-20 19:30:00,76211.09,76257.79,76154.49,76250.57,66.67309
2026-04-20 19:45:00,76250.57,76347.45,76209.07,76296.96,495.9459
2026-04-20 20:00:00,76296.97,76372.86,76113.07,76333.2,456.65791
2026-04-20 20:15:00,76333.2,76558.62,76297.57,76325.12,283.34142
2026-04-20 20:30:00,76325.12,76325.13,76199.94,76250.81,373.19763
2026-04-20 20:45:00,76250.81,76311.91,76237.57,76276.17,305.66054
2026-04-20 21:00:00,76276.18,76357.2,75918.07,76004.79,222.08014
2026-04-20 21:15:00,76004.8,76037.57,75854.54,75926.87,78.18997
2026-04-20 21:30:00,75926.87,75945.05,75784.05,75888.73,147.87715
2026-04-20 21:45:00,75888.73,75968.25,75857.59,75954.71,75.13506
2026-04-20 22:00:00,75954.72,76143.71,75954.72,76067.97,66.9225
2026-04-20 22:15:00,76067.96,76108.43,75904.39,75919.99,41.88771
2026-04-20 22:30:00,75920.0,76066.87,75904.83,75991.55,45.0822
2026-04-20 22:45:00,75991.55,75995.53,75928.27,75974.24,66.74929
2026-04-20 23:00:00,75974.24,75974.24,75727.0,75753.42,140.13306
2026-04-20 23:15:00,75753.41,75755.95,75617.6,75658.0,80.34183
2026-04-20 23:30:00,75657.99,75806.8,75636.75,75775.52,30.94625
2026-04-20 23:45:00,75775.53,75882.81,75757.51,75840.97,50.36362
2026-04-21 00:00:00,75840.97,75924.42,75700.0,75867.21,91.7639
2026-04-21 00:15:00,75867.21,75928.63,75808.18,75909.51,61.83046
2026-04-21 00:30:00,75909.51,75993.22,75861.58,75881.61,132.02951
2026-04-21 00:45:00,75881.62,76099.19,75881.61,76092.45,143.33444
2026-04-21 01:00:00,76092.46,76263.4,76024.72,76129.94,171.28396
2026-04-21 01:15:00,76129.94,76142.49,75987.94,76133.01,101.58182
2026-04-21 01:30:00,76133.0,76226.4,75990.82,76072.2,62.03411
2026-04-21 01:45:00,76072.2,76072.21,75866.01,75927.59,56.23604
2026-04-21 02:00:00,75927.58,75932.7,75703.61,75731.99,93.53487
2026-04-21 02:15:00,75732.0,75794.34,75691.03,75721.38,301.35013
2026-04-21 02:30:00,75721.39,75797.94,75600.0,75603.87,76.01029
2026-04-21 02:45:00,75603.88,75672.42,75580.0,75581.33,65.19812
2026-04-21 03:00:00,75581.33,75635.78,75474.77,75568.07,108.48875
2026-04-21 03:15:00,75568.07,75663.09,75500.01,75630.58,43.28465
2026-04-21 03:30:00,75630.57,75720.84,75492.67,75556.81,47.02629
2026-04-21 03:45:00,75556.81,75721.12,75548.82,75710.3,57.45181
2026-04-21 04:00:00,75710.31,75763.07,75611.05,75611.05,55.57354
2026-04-21 04:15:00,75611.05,75712.89,75600.0,75633.63,56.2265
2026-04-21 04:30:00,75633.63,75729.46,75623.2,75711.19,83.72791
2026-04-21 04:45:00,75711.19,75823.49,75689.91,75813.81,64.11478
2026-04-21 05:00:00,75813.8,75970.68,75804.0,75900.0,76.53564
2026-04-21 05:15:00,75900.0,75981.1,75850.0,75892.42,137.47972
2026-04-21 05:30:00,75892.41,75892.42,75829.79,75841.62,36.78141
2026-04-21 05:45:00,75841.62,75841.62,75782.75,75802.0,70.74181
2026-04-21 06:00:00,75802.0,75817.54,75734.15,75788.54,61.47036
2026-04-21 06:15:00,75788.53,75800.06,75703.85,75760.41,90.74332
2026-04-21 06:30:00,75760.41,76129.95,75760.41,75992.06,196.79828
2026-04-21 06:45:00,75992.07,76045.71,75964.29,75974.11,59.86143
2026-04-21 07:00:00,75974.12,75982.13,75814.26,75955.87,62.28449
2026-04-21 07:15:00,75955.88,76300.0,75938.0,76179.82,126.24421
2026-04-21 07:30:00,76179.82,76300.0,76028.7,76194.84,644.42642
2026-04-21 07:45:00,76194.84,76293.36,76084.33,76084.34,403.76936
2026-04-21 08:00:00,76084.34,76211.79,76063.98,76132.47,138.29505
2026-04-21 08:15:00,76132.46,76370.0,76115.62,76352.16,160.37389
2026-04-21 08:30:00,76352.15,76496.68,76250.0,76458.78,163.12362
2026-04-21 08:45:00,76458.78,76927.57,76419.87,76507.21,453.44527
2026-04-21 09:00:00,76507.21,76587.82,76349.82,76476.68,171.60279
2026-04-21 09:15:00,76476.69,76531.0,76196.05,76246.75,144.17409
