logged_at,market,symbol,candle_time,signal_time,close,side_candidate,m15_trend,ema50,ema200,adx,adx_rising,donchian_high,donchian_low,donchian_breakout_buy,donchian_breakout_sell,bos_buy,bos_sell,m1_confirm_buy,m1_confirm_sell,tier,risk_pct,breakout_body_ratio,breakout_move_atr_ratio,wick_pct,close_quality,atr_pct,entry,sl,tp,rr,spread,spread_points,spread_pct,final_signal,blocked_by,block_reason,external_blocked_by,external_block_reason
2026-04-29T02:05:25,bitcoin_demo,SOLUSDT,2026-04-28 19:00:00,2026-04-28 19:05:00,83.73,NONE,DOWN,83.65013932805014,84.61515831107212,14.038090056817314,True,83.79,83.34,False,False,False,False,False,False,,,0.6666666666666562,,0.33333333333349124,,0.0007763047892033767,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:10:09,bitcoin_demo,SOLUSDT,2026-04-28 19:05:00,2026-04-28 19:10:00,83.78,NONE,DOWN,83.65013932805014,84.61515831107212,14.038090056817314,True,83.79,83.4,False,False,False,False,False,False,,,1.1363636363635226,,0.0,,0.0008014186815809974,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:10:47,bitcoin_demo,BTCUSDT,2026-04-28 19:05:00,2026-04-28 19:10:00,76133.5,NONE,DOWN,76294.73221916943,77005.31021778047,21.65738716373871,True,76217.2,76017.2,False,False,False,False,False,False,,,0.5404561074665101,,0.45178571428576625,,0.0006442630379530393,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:10:52,bitcoin_demo,ETHUSDT,2026-04-28 19:05:00,2026-04-28 19:10:00,2292.43,NONE,DOWN,2282.081197275309,2300.423424165698,31.798254379889816,True,2297.12,2280.44,False,False,False,False,False,False,,,0.36079113236269783,,0.47983870967725445,,0.0013544579332847475,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:15:42,bitcoin_demo,BTCUSDT,2026-04-28 19:10:00,2026-04-28 19:15:00,76060.4,NONE,DOWN,76294.73221916943,77005.31005670039,21.65738716373871,True,76217.2,76027.1,False,False,False,True,False,False,,,2.270891581236579,,0.15588914549652533,,0.0006816011635865086,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:15:47,bitcoin_demo,ETHUSDT,2026-04-28 19:10:00,2026-04-28 19:15:00,2291.02,NONE,DOWN,2282.081197275309,2300.4234136986265,31.798254379889816,True,2297.12,2283.99,False,False,False,False,False,False,,,0.7144432194045768,,0.07812500000004441,,0.0013206843614260153,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:15:51,bitcoin_demo,SOLUSDT,2026-04-28 19:10:00,2026-04-28 19:15:00,83.69,NONE,DOWN,83.65013932805014,84.61515831107212,14.038090056817314,True,83.79,83.48,False,False,False,False,False,False,,,2.142857142857107,,0.09999999999991474,,0.0008705597186897067,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:20:26,bitcoin_demo,BTCUSDT,2026-04-28 19:15:00,2026-04-28 19:20:00,76103.2,NONE,DOWN,76285.54272037846,76995.90796658397,21.679490519828764,True,76217.2,76060.4,False,False,False,True,False,False,,,1.374658744178645,,0.30630630630619216,,0.0006785898246441025,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:20:31,bitcoin_demo,ETHUSDT,2026-04-28 19:15:00,2026-04-28 19:20:00,2290.09,NONE,DOWN,2282.4317385586305,2300.3298473931673,35.34393063371845,True,2297.12,2286.23,False,False,False,False,False,False,,,0.4296604296603544,,0.23809523809534122,,0.001190221469773783,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:20:36,bitcoin_demo,SOLUSDT,2026-04-28 19:15:00,2026-04-28 19:20:00,83.72,NONE,DOWN,83.65170249165602,84.60595275573809,15.929820775078543,True,83.79,83.55,False,False,False,False,False,False,,,0.7142857142857022,,0.5,,0.0008873114463176387,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:25:11,bitcoin_demo,BTCUSDT,2026-04-28 19:20:00,2026-04-28 19:25:00,76080.2,NONE,DOWN,76285.54272037846,76995.90796658397,21.679490519828764,True,76217.2,76040.0,False,False,False,False,False,False,,,0.11023622047243842,,0.5491606714628858,,0.0006368279788959299,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:25:16,bitcoin_demo,ETHUSDT,2026-04-28 19:20:00,2026-04-28 19:25:00,2290.87,NONE,DOWN,2282.4317385586305,2300.3298473931673,35.34393063371845,True,2297.12,2286.79,False,False,False,False,False,False,,,0.3788246721708346,,0.46666666666670037,,0.0012035352757436338,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:25:21,bitcoin_demo,SOLUSDT,2026-04-28 19:20:00,2026-04-28 19:25:00,83.72,NONE,DOWN,83.65170249165602,84.60595275573809,15.929820775078543,True,83.79,83.55,False,False,False,False,False,False,,,0.0,,0.6000000000000568,,0.0008787796054876568,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:30:42,bitcoin_demo,BTCUSDT,2026-04-28 19:25:00,2026-04-28 19:30:00,76080.8,NONE,DOWN,76285.54272037846,76995.90682774143,21.679490519828764,True,76217.2,76040.0,False,False,False,False,False,False,,,0.006500893872812739,,0.8333333333328281,,0.0005619964939530236,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:30:47,bitcoin_demo,ETHUSDT,2026-04-28 19:25:00,2026-04-28 19:30:00,2291.05,NONE,DOWN,2282.4317385586305,2300.3297933028484,35.34393063371845,True,2297.12,2286.79,False,False,False,False,False,False,,,0.08628954937693763,,0.49253731343267376,,0.0010665727193083514,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:30:51,bitcoin_demo,SOLUSDT,2026-04-28 19:25:00,2026-04-28 19:30:00,83.74,NONE,DOWN,83.65170249165602,84.60595106345693,15.929820775078543,True,83.79,83.55,False,False,False,False,False,False,,,0.51948051948039,,0.33333333333349124,,0.0008359207069500628,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:35:26,bitcoin_demo,BTCUSDT,2026-04-28 19:30:00,2026-04-28 19:35:00,76080.5,NONE,DOWN,76277.51359408912,76986.80128716689,21.358448956664915,False,76217.2,76040.0,False,False,False,False,False,False,,,0.009773578758850175,,0.0,,0.0005244445028620918,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:35:31,bitcoin_demo,ETHUSDT,2026-04-28 19:30:00,2026-04-28 19:35:00,2291.01,NONE,DOWN,2282.7697095955473,2300.2374570510788,38.674875102639746,True,2297.12,2286.79,False,False,False,False,False,False,,,0.048007681228953145,,0.8020833333337577,,0.0010322957996691312,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:35:36,bitcoin_demo,SOLUSDT,2026-04-28 19:30:00,2026-04-28 19:35:00,83.76,NONE,DOWN,83.65516513904207,84.59733463496482,17.343309247390255,True,83.79,83.55,False,False,False,False,False,False,,,0.5405405405408,,0.3333333333330175,,0.0008186655751125489,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:40:18,bitcoin_demo,BTCUSDT,2026-04-28 19:35:00,2026-04-28 19:40:00,76170.4,NONE,DOWN,76277.51359408912,76986.80128716689,21.358448956664915,False,76217.2,76040.0,False,False,False,False,False,False,,,3.2288288288284295,,0.003337041156873524,,0.0005823409468394786,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:40:22,bitcoin_demo,ETHUSDT,2026-04-28 19:35:00,2026-04-28 19:40:00,2292.98,NONE,DOWN,2282.7697095955473,2300.2374570510788,38.674875102639746,True,2297.12,2286.79,False,False,False,False,False,False,,,1.100963977676354,,0.20802919708033377,,0.001095268415524148,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:40:27,bitcoin_demo,SOLUSDT,2026-04-28 19:35:00,2026-04-28 19:40:00,83.79,NONE,DOWN,83.65516513904207,84.59733463496482,17.343309247390255,True,83.79,83.55,False,False,True,False,False,False,,,1.066666666666793,,0.0,,0.0007927983223364471,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:45:04,bitcoin_demo,ETHUSDT,2026-04-28 19:40:00,2026-04-28 19:45:00,2296.36,NONE,DOWN,2282.7697095955473,2300.23742094908,38.674875102639746,True,2297.12,2286.79,False,False,True,False,False,False,,,1.6989193264640114,,0.1699218749999823,,0.001171108064191033,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:45:09,bitcoin_demo,SOLUSDT,2026-04-28 19:40:00,2026-04-28 19:45:00,83.86,BUY,DOWN,83.65516513904207,84.59733363213154,17.343309247390255,True,83.79,83.55,True,False,True,False,False,False,B,0.01,1.7721518987339266,1.0652173913042584,0.1999999999999716,0.8000000000000285,0.0007836189567646652,,,,2.0,,,,NONE,NO_M15_TREND,M15 trend=-1.0 not aligned with BUY,,
2026-04-29T02:45:47,bitcoin_demo,BTCUSDT,2026-04-28 19:40:00,2026-04-28 19:45:00,76207.4,NONE,DOWN,76277.51359408912,76986.80109788211,21.358448956664915,False,76217.2,76040.0,False,False,True,False,False,False,,,1.2679143483389277,,0.3754152823921414,,0.0006237676956006011,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:50:34,bitcoin_demo,BTCUSDT,2026-04-28 19:45:00,2026-04-28 19:50:00,76246.3,BUY,DOWN,76274.76404137973,76979.04586307732,22.008851855976662,True,76217.2,76040.0,True,False,True,False,False,False,A,0.0025,1.2570689933756374,0.5715488215489453,0.3258232235700053,1.0,0.0006677607400527616,,,,2.0,,,,NONE,NO_M15_TREND,M15 trend=-1.0 not aligned with BUY,,
2026-04-29T02:50:39,bitcoin_demo,ETHUSDT,2026-04-28 19:45:00,2026-04-28 19:50:00,2296.87,NONE,DOWN,2283.3026621604276,2300.198839646104,42.842634425631935,True,2297.23,2286.79,False,False,True,False,False,False,,,0.17664376840045604,,0.7238095238095664,,0.0012118976818764,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:50:44,bitcoin_demo,SOLUSDT,2026-04-28 19:45:00,2026-04-28 19:50:00,83.88,NONE,DOWN,83.66319787868747,84.58999697907551,19.317358990828982,True,83.88,83.55,False,False,True,False,False,False,,,0.47058823529401145,,0.49999999999994926,,0.0008600722120035348,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T02:55:20,bitcoin_demo,BTCUSDT,2026-04-28 19:50:00,2026-04-28 19:55:00,76294.8,BUY,DOWN,76274.76404137973,76979.04586307732,22.008851855976662,True,76246.3,76040.0,True,False,True,False,False,False,B,0.01,1.5052762259465964,0.8802177858439434,0.16876971608829766,0.9337539432177054,0.0007221986295265017,,,,2.0,,,,NONE,NO_M15_TREND,M15 trend=-1.0 not aligned with BUY,,
2026-04-29T02:55:25,bitcoin_demo,ETHUSDT,2026-04-28 19:50:00,2026-04-28 19:55:00,2302.66,BUY,DOWN,2283.3026621604276,2300.198839646104,42.842634425631935,True,2299.51,2286.79,True,False,True,False,False,False,B,0.01,3.1331168831168603,1.0272536687629663,0.01697792869276031,0.9830220713072397,0.0013316896855934549,,,,2.0,,,,NONE,NO_M15_TREND,M15 trend=-1.0 not aligned with BUY,,
2026-04-29T02:55:30,bitcoin_demo,SOLUSDT,2026-04-28 19:50:00,2026-04-28 19:55:00,83.93,NONE,DOWN,83.66319787868747,84.58999697907551,19.317358990828982,True,83.93,83.55,False,False,True,False,False,False,,,1.1627906976746645,,0.5624999999999445,,0.0008936018110329891,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:00:15,bitcoin_demo,SOLUSDT,2026-04-28 19:55:00,2026-04-28 20:00:00,83.86,NONE,DOWN,83.66319787868747,84.58999766852337,19.317358990828982,True,83.95,83.55,False,False,False,False,False,False,,,1.5555555555556853,,0.4374999999999667,,0.0009880412933119676,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:00:54,bitcoin_demo,BTCUSDT,2026-04-28 19:55:00,2026-04-28 20:00:00,76306.2,BUY,DOWN,76274.76404137973,76979.0456462146,22.008851855976662,True,76299.0,76040.0,True,False,True,False,False,False,A,0.0025,0.23192140441285194,0.14009728978451882,0.6327077747990343,0.3672922252009657,0.0006735082751186156,,,,2.0,,,,NONE,NO_M15_TREND,M15 trend=-1.0 not aligned with BUY,,
2026-04-29T03:00:59,bitcoin_demo,ETHUSDT,2026-04-28 19:55:00,2026-04-28 20:00:00,2301.93,NONE,DOWN,2283.3026621604276,2300.1988720501517,42.842634425631935,True,2302.76,2286.79,False,False,True,False,False,False,,,0.344827586206904,,0.47857142857144946,,0.001282464217914062,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:05:39,bitcoin_demo,BTCUSDT,2026-04-28 20:00:00,2026-04-28 20:05:00,76364.5,BUY,DOWN,76275.99682407072,76972.35066466022,23.164084679103347,True,76329.8,76040.0,True,False,True,False,False,False,B,0.01,1.5107022819740623,0.6992946595652243,0.2675814751287314,1.0,0.0006497970728732377,,,,2.0,,,,NONE,NO_M15_TREND,M15 trend=-1.0 not aligned with BUY,,
2026-04-29T03:05:43,bitcoin_demo,ETHUSDT,2026-04-28 20:00:00,2026-04-28 20:05:00,2303.75,BUY,DOWN,2284.033145997274,2300.2160972038814,47.41305561019294,True,2303.33,2287.54,True,False,True,False,False,False,A,0.0025,0.9425168306577666,0.1481481481481702,0.24489795918360907,0.987755102040736,0.001230602278893139,,,,2.0,,,,NONE,NO_M15_TREND,M15 trend=-1.0 not aligned with BUY,,
2026-04-29T03:05:48,bitcoin_demo,SOLUSDT,2026-04-28 20:00:00,2026-04-28 20:05:00,83.93,NONE,DOWN,83.67091560893502,84.58273401013011,21.19804151667265,True,83.95,83.55,False,False,False,False,False,False,,,1.5384615384616587,,0.0,,0.0010127487191707355,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:10:21,bitcoin_demo,BTCUSDT,2026-04-28 20:05:00,2026-04-28 20:10:00,76320.6,NONE,DOWN,76275.99682407072,76972.35066466022,23.164084679103347,True,76364.5,76040.0,False,False,False,False,False,False,,,1.5026527468763977,,0.0,,0.0006699183631754944,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:10:26,bitcoin_demo,ETHUSDT,2026-04-28 20:05:00,2026-04-28 20:10:00,2299.99,NONE,DOWN,2284.033145997274,2300.2160972038814,47.41305561019294,True,2303.78,2287.54,False,False,True,False,False,False,,,1.9606828763581936,,0.13258426966285727,,0.0011847877599468137,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:10:31,bitcoin_demo,SOLUSDT,2026-04-28 20:05:00,2026-04-28 20:10:00,83.83,NONE,DOWN,83.67091560893502,84.58273401013011,21.19804151667265,True,83.95,83.55,False,False,False,False,False,False,,,2.1276595744682076,,0.1666666666666272,,0.0009969155263202755,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:15:05,bitcoin_demo,BTCUSDT,2026-04-28 20:10:00,2026-04-28 20:15:00,76343.8,NONE,DOWN,76275.99682407072,76972.35094545354,23.164084679103347,True,76364.5,76040.0,False,False,False,False,False,False,,,0.7207207207210118,,0.461538461538327,,0.0006626976538089326,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:15:09,bitcoin_demo,ETHUSDT,2026-04-28 20:10:00,2026-04-28 20:15:00,2299.35,NONE,DOWN,2284.033145997274,2300.2161111808723,47.41305561019294,True,2303.85,2287.54,False,False,False,False,False,False,,,0.30245746691865,,0.4106280193235951,,0.0011295117564281052,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:15:14,bitcoin_demo,SOLUSDT,2026-04-28 20:10:00,2026-04-28 20:15:00,83.82,NONE,DOWN,83.67091560893502,84.58273313265103,21.19804151667265,True,83.95,83.55,False,False,False,False,False,False,,,0.19607843137264191,,0.6666666666667456,,0.0009970344616013923,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:20:35,bitcoin_demo,BTCUSDT,2026-04-28 20:15:00,2026-04-28 20:20:00,76332.2,NONE,DOWN,76278.65577214639,76966.09670719031,25.222184620812122,True,76364.5,76040.0,False,False,False,False,False,False,,,0.36335160532516275,,0.41,,0.000657183805972931,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:20:41,bitcoin_demo,ETHUSDT,2026-04-28 20:15:00,2026-04-28 20:20:00,2298.57,NONE,DOWN,2284.6338069385574,2300.2074931591724,51.30100998440272,True,2303.85,2287.54,False,False,False,False,False,False,,,0.38461538461525524,,0.141414141414044,,0.001083592966807352,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:20:45,bitcoin_demo,SOLUSDT,2026-04-28 20:15:00,2026-04-28 20:20:00,83.84,NONE,DOWN,83.67676205564345,84.57514374824653,23.92652421409946,True,83.95,83.55,False,False,False,False,False,False,,,0.4166666666668579,,0.5,,0.001005316248636865,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:25:21,bitcoin_demo,BTCUSDT,2026-04-28 20:20:00,2026-04-28 20:25:00,76333.5,NONE,DOWN,76278.65577214639,76966.09670719031,25.222184620812122,True,76364.5,76040.0,False,False,False,False,False,False,,,0.03751758636851861,,0.9418960244650046,,0.0006067360426848807,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:25:26,bitcoin_demo,ETHUSDT,2026-04-28 20:20:00,2026-04-28 20:25:00,2297.79,NONE,DOWN,2284.6338069385574,2300.2074931591724,51.30100998440272,True,2303.85,2287.54,False,False,False,False,False,False,,,0.38067349926803307,,0.44878048780475144,,0.001088001949699522,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:25:30,bitcoin_demo,SOLUSDT,2026-04-28 20:20:00,2026-04-28 20:25:00,83.83,NONE,DOWN,83.67676205564345,84.57514374824653,23.92652421409946,True,83.95,83.55,False,False,False,False,False,False,,,0.2061855670103999,,0.49999999999964473,,0.000937271007651547,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:30:05,bitcoin_demo,BTCUSDT,2026-04-28 20:25:00,2026-04-28 20:30:00,76355.0,NONE,DOWN,76278.65577214639,76966.0966814927,25.222184620812122,True,76364.5,76040.0,False,False,False,False,False,False,,,0.6648977680662564,,0.19999999999989787,,0.000570923412256661,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:30:10,bitcoin_demo,ETHUSDT,2026-04-28 20:25:00,2026-04-28 20:30:00,2296.26,NONE,DOWN,2284.6338069385574,2300.2074609431543,51.30100998440272,True,2303.85,2287.54,False,False,False,True,False,False,,,0.7682651267887174,,0.03125000000010658,,0.0010993030903668527,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:30:15,bitcoin_demo,SOLUSDT,2026-04-28 20:25:00,2026-04-28 20:30:00,83.81,NONE,DOWN,83.67676205564345,84.57514406163197,23.92652421409946,True,83.95,83.55,False,False,False,False,False,False,,,0.44943820224706543,,0.3333333333333333,,0.0009374946733257149,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:35:37,bitcoin_demo,BTCUSDT,2026-04-28 20:30:00,2026-04-28 20:35:00,76355.0,NONE,DOWN,76281.64966343477,76960.01611749774,27.91195571031054,True,76364.5,76040.0,False,False,False,False,False,False,,,0.0,,1.0,,0.0005408009579314586,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:35:43,bitcoin_demo,ETHUSDT,2026-04-28 20:30:00,2026-04-28 20:35:00,2297.07,NONE,DOWN,2285.089736078222,2300.1681827248144,53.01912406165838,True,2303.85,2287.54,False,False,False,True,False,False,,,0.4107505070993633,,0.48258706467657414,,0.0011054455085329398,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:35:48,bitcoin_demo,SOLUSDT,2026-04-28 20:30:00,2026-04-28 20:35:00,83.85,NONE,DOWN,83.6819870730692,84.5675306878844,25.681110584070513,True,83.95,83.59,False,False,False,True,False,False,,,0.9090909090906595,,0.4166666666666765,,0.0009966777408637766,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:40:22,bitcoin_demo,BTCUSDT,2026-04-28 20:35:00,2026-04-28 20:40:00,76356.4,NONE,DOWN,76281.64966343477,76960.01611749774,27.91195571031054,True,76364.5,76040.0,False,False,False,False,False,False,,,0.30623818525541857,,0.14736842105201886,,0.0005451877174483161,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:40:27,bitcoin_demo,ETHUSDT,2026-04-28 20:35:00,2026-04-28 20:40:00,2296.62,NONE,DOWN,2285.089736078222,2300.1681827248144,53.01912406165838,True,2303.85,2289.25,False,False,False,True,False,False,,,0.24766097963691308,,0.5945945945943953,,0.0011193468165017874,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:40:33,bitcoin_demo,SOLUSDT,2026-04-28 20:35:00,2026-04-28 20:40:00,83.8,NONE,DOWN,83.6819870730692,84.5675306878844,25.681110584070513,True,83.95,83.62,False,False,False,False,False,False,,,0.8988764044944646,,0.4999999999999112,,0.0010484145925673163,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:45:05,bitcoin_demo,BTCUSDT,2026-04-28 20:40:00,2026-04-28 20:45:00,76364.5,NONE,DOWN,76281.64966343477,76960.01631367706,27.91195571031054,True,76364.5,76040.0,False,False,False,False,False,False,,,0.30195712954354526,,0.14736842105201886,,0.0005537352341168114,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:45:11,bitcoin_demo,ETHUSDT,2026-04-28 20:40:00,2026-04-28 20:45:00,2295.0,NONE,DOWN,2285.089736078222,2300.1682138753235,53.01912406165838,True,2303.85,2289.25,False,False,False,True,False,False,,,1.0351437699679602,,0.06358381502897467,,0.0011441020852785769,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:45:15,bitcoin_demo,SOLUSDT,2026-04-28 20:40:00,2026-04-28 20:45:00,83.77,NONE,DOWN,83.6819870730692,84.56753106394686,25.681110584070513,True,83.95,83.66,False,False,False,False,False,False,,,0.500000000000222,,0.3999999999999432,,0.0010658435512201536,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:50:38,bitcoin_demo,BTCUSDT,2026-04-28 20:45:00,2026-04-28 20:50:00,76364.5,NONE,DOWN,76284.89869624126,76954.09077821758,29.81936405282695,True,76364.5,76040.0,False,False,False,False,False,False,,,0.0,,1.0,,0.0004785320029968967,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:50:43,bitcoin_demo,ETHUSDT,2026-04-28 20:45:00,2026-04-28 20:50:00,2297.46,NONE,DOWN,2285.478373879076,2300.1167888616387,54.71712034841254,True,2303.85,2289.25,False,False,False,True,False,False,,,1.691302853214153,,0.02766798418978584,,0.0011363480912461288,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:50:47,bitcoin_demo,SOLUSDT,2026-04-28 20:45:00,2026-04-28 20:50:00,83.81,NONE,DOWN,83.68543856039982,84.55959543146977,27.815378432623934,True,83.95,83.66,False,False,False,False,False,False,,,1.0126582278481786,,0.19999999999982948,,0.001073857534900338,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:55:26,bitcoin_demo,BTCUSDT,2026-04-28 20:50:00,2026-04-28 20:55:00,76364.5,NONE,DOWN,76284.89869624126,76954.09077821758,29.81936405282695,True,76364.5,76040.0,False,False,False,False,False,False,,,0.37924151696605685,,0.0,,0.0004311090699399349,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:55:31,bitcoin_demo,ETHUSDT,2026-04-28 20:50:00,2026-04-28 20:55:00,2296.79,NONE,DOWN,2285.478373879076,2300.1167888616387,54.71712034841254,True,2303.85,2289.25,False,False,False,False,False,False,,,0.43619791666671043,,0.11842105263173641,,0.0010010866096969175,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T03:55:35,bitcoin_demo,SOLUSDT,2026-04-28 20:50:00,2026-04-28 20:55:00,83.79,NONE,DOWN,83.68543856039982,84.55959543146977,27.815378432623934,True,83.95,83.66,False,False,False,False,False,False,,,0.5128205128203633,,0.5000000000001185,,0.0010400150034950949,,,,2.0,,,,NONE,NO_DONCHIAN_BREAKOUT,M5 close did not break Donchian high/low,,
2026-04-29T04:00:11,bitcoin_demo,BTCUSDT,2026-04-28 20:55:00,2026-04-28 21:00:00,76428.5,BUY,DOWN,76284.89869624126,76954.09152783547,29.81936405282695,True,76364.5,76040.0,True,False,True,False,False,False,A,0.0025,2.9263831732966947,1.8764397905759165,0.13055181695823298,0.9919246298787914,0.00044626209931037313,,,,2.0,,,,NONE,NO_M15_TREND,M15 trend=-1.0 not aligned with BUY,,
