symbol,variant,strategy,timestamp,entry_time,exit_time,side,pattern,entry,sl,tp,rr,qty,spread,slippage,fee,gross_pnl,pnl,r_multiple,result,balance,atr,atr_percentile_100,m15_adx
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-06-20 13:50:00+00:00,2025-06-20 13:55:00+00:00,2025-06-22 22:05:00+00:00,BUY,session_breakout,3372.047679805528,3348.68,3414.1095034554783,1.8,1.0698537556170127,0.11116928571428453,0.04809516267118568,0.7224983113436799,9.787364717642866,9.064866406299187,0.36259465625196746,TIMEOUT,10041.645079037029,3.7056428571428177,98.0,19.55623931036536
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-06-24 12:30:00+00:00,2025-06-24 12:35:00+00:00,2025-06-24 19:30:00+00:00,SELL,session_breakout,3307.6962171140894,3321.86,3282.20140791945,1.8,1.7650651807765687,0.12322071428571267,0.04817252876767209,1.1701598842828906,-25.0,-26.170159884282892,-1.0468063953713156,SL,10015.474919152746,4.107357142857089,82.0,38.064296195118644
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-06-26 13:05:00+00:00,2025-06-26 13:10:00+00:00,2025-06-27 01:10:00+00:00,SELL,session_breakout,3317.8236884200473,3344.056,3270.6055275761323,1.8,0.9530231418532535,0.15296785714285566,0.09682765138081362,0.6322706891650923,1.2186196555248259,0.5863489663597335,0.023453958654389342,TIMEOUT,10016.061268119105,5.098928571428522,100.0,18.53667304092629
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-06-27 12:05:00+00:00,2025-06-27 12:10:00+00:00,2025-06-29 22:05:00+00:00,SELL,session_breakout,3273.9777000070135,3285.344,3253.518360019638,1.8,2.1994844422042292,0.1014771428571443,0.04656142155762402,1.4395559029863507,6.567000714514795,5.127444811528444,0.20509779246113777,TIMEOUT,10021.188712930634,3.382571428571477,74.0,43.632735004813654
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-07-08 13:45:00+00:00,2025-07-08 13:50:00+00:00,2025-07-08 14:40:00+00:00,SELL,session_breakout,3315.9876112223346,3326.914,3296.3201114225367,1.8,2.2880386657211043,0.10118357142857348,0.07779699195094318,1.5129215739057726,44.999999999999794,43.48707842609402,1.739483137043761,TP,10064.675791356729,3.372785714285783,100.0,18.147393845146915
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-07-11 12:45:00+00:00,2025-07-11 12:50:00+00:00,2025-07-13 22:05:00+00:00,BUY,session_breakout,3356.0256717960533,3344.356,3377.031081028949,1.8,2.14230532245607,0.09554357142856848,0.057900010338710554,1.4391179523292352,11.916205316562937,10.477087364233702,0.419083494569348,TIMEOUT,10075.152878720963,3.184785714285616,100.0,24.363230310504886
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-07-14 12:35:00+00:00,2025-07-14 12:40:00+00:00,2025-07-15 00:40:00+00:00,SELL,session_breakout,3351.426454190208,3368.025,3321.5490717325824,1.8,1.506156038395339,0.09729428571428668,0.08589866693500164,1.0088846834760932,6.6955476719913145,5.686662988515222,0.22746651954060887,TIMEOUT,10080.839541709478,3.2431428571428893,100.0,21.65202251038262
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-07-15 12:05:00+00:00,2025-07-15 12:10:00+00:00,2025-07-15 12:30:00+00:00,SELL,session_breakout,3352.714523328694,3359.335,3340.7976653203436,1.8,3.776163143713487,0.0592757142857129,0.046838814163092504,2.5345794028773496,-25.0,-27.53457940287735,-1.1013831761150938,SL,10053.3049623066,1.9758571428570966,59.0,20.971755145144762
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-07-15 12:35:00+00:00,2025-07-15 12:40:00+00:00,2025-07-15 15:35:00+00:00,SELL,session_breakout,3347.965105753148,3360.387,3325.6056961088134,1.8,2.0125754980030366,0.10199142857143151,0.05289853256625953,1.343106508001586,45.000000000000185,43.6568934919986,1.7462757396799438,TP,10096.961855798598,3.3997142857143836,100.0,24.614335357064114
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-07-18 12:00:00+00:00,2025-07-18 12:05:00+00:00,2025-07-18 14:15:00+00:00,BUY,session_breakout,3358.310420245793,3351.982,3369.7015766882205,1.8,3.950432972054805,0.058890000000000914,0.05197524579291518,2.6508560429068417,-25.0,-27.65085604290684,-1.1060342417162736,SL,10069.310999755691,1.9630000000000305,82.0,31.83987434693921
