time,symbol,variant,strategy,balance,drawdown_pct
2025-01-30 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10052.811705533866,0.0
2025-02-03 14:05:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10054.3252034229,0.0
2025-02-03 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10088.862681666089,0.0
2025-02-06 14:05:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10088.862681666089,0.0
2025-03-13 14:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10124.761589804353,0.0
2025-04-04 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10160.527688797756,0.0
2025-04-09 14:15:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10158.206467496806,-0.02284547980228758
2025-04-10 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10132.08293364593,-0.2799535223272617
2025-04-14 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10168.969305480801,-0.2799535223272617
2025-04-16 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10168.969305480801,-0.2799535223272617
2025-05-02 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10186.057177026229,-0.2799535223272617
2025-07-15 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10186.057177026229,-0.2799535223272617
2025-07-23 15:55:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10176.85855568863,-0.2799535223272617
2025-09-08 15:00:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10193.947704654725,-0.2799535223272617
2025-09-15 15:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10167.772852754651,-0.2799535223272617
2025-09-15 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10184.173936291862,-0.2799535223272617
2025-09-24 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10184.173936291862,-0.2799535223272617
2025-10-16 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10219.941438441987,-0.2799535223272617
2025-11-14 15:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10255.129790035498,-0.2799535223272617
2025-11-21 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10255.129790035498,-0.2799535223272617
2026-04-09 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10255.129790035498,-0.2799535223272617
2026-04-23 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin40_atrMax90,momentum,10229.362585428067,-0.2799535223272617
2025-02-03 14:05:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10000.0,0.0
2025-02-24 13:35:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10047.038385334052,0.0
2025-03-03 13:05:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2025-04-14 14:45:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2025-10-22 13:00:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2026-01-08 13:20:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2026-03-20 13:30:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2026-03-30 13:40:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10069.027901484933,-0.272595021961263
2025-02-03 14:05:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10000.0,0.0
2025-02-24 13:35:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10047.038385334052,0.0
2025-03-03 13:05:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2025-04-14 14:45:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2025-10-22 13:00:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2026-01-08 13:20:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2026-03-20 13:30:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2026-03-30 13:40:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10069.027901484933,-0.272595021961263
2025-02-03 14:05:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.3_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10000.0,0.0
2025-02-24 13:35:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.3_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10047.038385334052,0.0
2025-03-03 13:05:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.3_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2025-04-14 14:45:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.3_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2025-10-22 13:00:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.3_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2026-01-08 13:20:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.3_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2026-03-20 13:30:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.3_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10019.650658841094,-0.272595021961263
2026-03-30 13:40:00+00:00,XAUUSDm,grid_thai_20_22_rr2_body1.8_wick0.3_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10069.027901484933,-0.272595021961263
2025-01-02 15:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10000.0,0.0
2025-01-21 14:55:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10025.973825467163,0.0
2025-01-30 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10052.811705533866,0.0
2025-02-03 14:05:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10054.3252034229,0.0
2025-02-03 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10088.862681666089,0.0
2025-02-06 14:05:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10088.862681666089,0.0
2025-03-13 14:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10124.761589804353,0.0
2025-04-04 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10160.527688797756,0.0
2025-04-09 14:15:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10158.206467496806,-0.02284547980228758
2025-04-10 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10132.08293364593,-0.2799535223272617
2025-04-14 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10168.969305480801,-0.2799535223272617
2025-04-16 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10168.969305480801,-0.2799535223272617
2025-05-02 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10186.057177026229,-0.2799535223272617
2025-07-15 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10186.057177026229,-0.2799535223272617
2025-07-23 15:55:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10176.85855568863,-0.2799535223272617
2025-09-08 15:00:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10193.947704654725,-0.2799535223272617
2025-09-15 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10167.772852754651,-0.2799535223272617
2025-09-24 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10171.08588325329,-0.2799535223272617
2025-10-16 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10206.853385403416,-0.2799535223272617
2025-11-14 15:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10242.041736996927,-0.2799535223272617
2025-11-21 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10242.041736996927,-0.2799535223272617
2026-04-09 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10242.041736996927,-0.2799535223272617
2026-04-23 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.5_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10216.274532389496,-0.2799535223272617
2025-01-02 15:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10000.0,0.0
2025-01-21 14:55:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10025.973825467163,0.0
2025-01-30 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10052.811705533866,0.0
2025-02-03 14:05:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10054.3252034229,0.0
2025-02-03 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10088.862681666089,0.0
2025-02-06 14:05:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10088.862681666089,0.0
2025-03-13 14:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10124.761589804353,0.0
2025-04-04 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10160.527688797756,0.0
2025-04-09 14:15:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10158.206467496806,-0.02284547980228758
2025-04-10 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10132.08293364593,-0.2799535223272617
2025-04-14 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10168.969305480801,-0.2799535223272617
2025-04-16 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10168.969305480801,-0.2799535223272617
2025-05-02 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10186.057177026229,-0.2799535223272617
2025-07-15 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10186.057177026229,-0.2799535223272617
2025-07-23 15:55:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10176.85855568863,-0.2799535223272617
2025-09-08 15:00:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10193.947704654725,-0.2799535223272617
2025-09-15 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10167.772852754651,-0.2799535223272617
2025-09-24 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10171.08588325329,-0.2799535223272617
2025-10-16 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10206.853385403416,-0.2799535223272617
2025-11-14 15:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10242.041736996927,-0.2799535223272617
2025-11-21 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10242.041736996927,-0.2799535223272617
2026-04-09 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10242.041736996927,-0.2799535223272617
2026-04-23 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.4_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10216.274532389496,-0.2799535223272617
2025-01-02 15:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10000.0,0.0
2025-01-21 14:55:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10025.973825467163,0.0
2025-01-30 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10052.811705533866,0.0
2025-02-03 14:05:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10054.3252034229,0.0
2025-02-03 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10088.862681666089,0.0
2025-02-06 14:05:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10088.862681666089,0.0
2025-03-13 14:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10124.761589804353,0.0
2025-04-04 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10160.527688797756,0.0
2025-04-09 14:15:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10158.206467496806,-0.02284547980228758
2025-04-10 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10132.08293364593,-0.2799535223272617
2025-04-14 14:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10168.969305480801,-0.2799535223272617
2025-04-16 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10168.969305480801,-0.2799535223272617
2025-05-02 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10186.057177026229,-0.2799535223272617
2025-07-15 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10186.057177026229,-0.2799535223272617
2025-07-23 15:55:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10176.85855568863,-0.2799535223272617
2025-09-08 15:00:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10193.947704654725,-0.2799535223272617
2025-09-15 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10167.772852754651,-0.2799535223272617
2025-09-24 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10171.08588325329,-0.2799535223272617
2025-10-16 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10206.853385403416,-0.2799535223272617
2025-11-14 15:45:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10242.041736996927,-0.2799535223272617
2025-11-21 15:35:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10242.041736996927,-0.2799535223272617
2026-04-09 15:30:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10242.041736996927,-0.2799535223272617
2026-04-23 15:50:00+00:00,XAUUSDm,grid_thai_21_23_rr1.5_body1.8_wick0.3_close20_extOff_ema20_50_atrMin50_atrMax90,momentum,10216.274532389496,-0.2799535223272617
2025-02-03 14:05:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10000.0,0.0
2025-02-11 12:45:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10034.53963533405,0.0
2025-02-24 13:35:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10070.120656624034,0.0
2025-03-03 13:05:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10042.740364079276,-0.27189637024604607
2025-04-02 12:25:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10042.740364079276,-0.27189637024604607
2025-04-14 14:45:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10015.986782965152,-0.5375692656003433
2025-05-15 12:50:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10015.986782965152,-0.5375692656003433
2025-09-12 12:20:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10052.016024541303,-0.5375692656003433
2025-10-16 15:50:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10052.016024541303,-0.5375692656003433
2025-10-22 13:00:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10087.222744290222,-0.5375692656003433
2025-11-14 15:45:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10087.222744290222,-0.5375692656003433
2025-11-21 15:35:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10087.222744290222,-0.5375692656003433
2026-01-08 13:20:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10087.222744290222,-0.5375692656003433
2026-03-20 13:30:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10087.222744290222,-0.5375692656003433
2026-03-30 13:40:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.5_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10124.098356259634,-0.5375692656003433
2025-02-03 14:05:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10000.0,0.0
2025-02-11 12:45:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10034.53963533405,0.0
2025-02-24 13:35:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10070.120656624034,0.0
2025-03-03 13:05:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10042.740364079276,-0.27189637024604607
2025-04-02 12:25:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10042.740364079276,-0.27189637024604607
2025-04-14 14:45:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10015.986782965152,-0.5375692656003433
2025-05-15 12:50:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10015.986782965152,-0.5375692656003433
2025-09-12 12:20:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10052.016024541303,-0.5375692656003433
2025-10-16 15:50:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10052.016024541303,-0.5375692656003433
2025-10-22 13:00:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10087.222744290222,-0.5375692656003433
2025-11-14 15:45:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10087.222744290222,-0.5375692656003433
2025-11-21 15:35:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10087.222744290222,-0.5375692656003433
2026-01-08 13:20:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10087.222744290222,-0.5375692656003433
2026-03-20 13:30:00+00:00,XAUUSDm,grid_thai_19_23_rr1.5_body1.8_wick0.4_close20_ext2_ema20_50_atrMin50_atrMax90,momentum,10087.222744290222,-0.5375692656003433
