time,symbol,variant,strategy,balance,drawdown_pct
2025-04-21 13:00:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10049.426403587378,-1.0216064495203445
2025-04-23 13:25:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10060.246480011474,-1.0216064495203445
2025-04-23 13:35:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10104.462400283455,-1.0216064495203445
2025-04-23 13:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10104.462400283455,-1.0216064495203445
2025-04-25 13:20:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10104.462400283455,-1.0216064495203445
2025-04-30 12:00:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10078.871970540802,-1.0216064495203445
2025-04-30 12:15:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10052.70840843723,-1.0216064495203445
2025-04-30 12:20:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10052.70840843723,-1.0216064495203445
2025-05-02 13:00:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10027.003704442917,-1.2424511675424819
2025-05-08 13:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10001.185597964839,-1.4967377905882713
2025-05-09 13:25:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,9975.320160237252,-1.7514905866127928
2025-05-14 12:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,9948.842154604496,-2.0122766610314513
2025-05-15 12:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,9947.189721422288,-2.028551737364765
2025-05-15 12:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,9990.578868666205,-2.028551737364765
2025-05-15 13:05:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,9990.578868666205,-2.028551737364765
2025-05-28 13:35:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,9990.578868666205,-2.028551737364765
2025-05-29 12:15:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10034.287046610392,-2.028551737364765
2025-05-29 12:55:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10077.675635453841,-2.028551737364765
2025-05-30 12:10:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10077.675635453841,-2.028551737364765
2025-06-03 13:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10051.548131063704,-2.028551737364765
2025-06-11 12:15:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10025.677526035246,-2.028551737364765
2025-06-16 13:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10069.143630688895,-2.028551737364765
2025-06-20 13:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10064.97962671148,-2.028551737364765
2025-06-23 13:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10073.990085112155,-2.028551737364765
2025-06-24 12:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10048.219096313349,-2.028551737364765
2025-06-24 13:35:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10022.053933607987,-2.028551737364765
2025-06-26 13:05:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10022.053933607987,-2.028551737364765
2025-06-26 13:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10022.616853109035,-2.028551737364765
2025-06-27 12:05:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10022.616853109035,-2.028551737364765
2025-06-27 13:00:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10027.728217749513,-2.028551737364765
2025-07-08 13:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10027.728217749513,-2.028551737364765
2025-07-11 12:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10071.216897641694,-2.028551737364765
2025-07-14 12:35:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10081.619392430523,-2.028551737364765
2025-07-15 12:05:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10087.362209153973,-2.028551737364765
2025-07-15 12:35:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10059.821062658631,-2.028551737364765
2025-07-18 12:00:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10103.48082742982,-2.028551737364765
2025-07-18 12:10:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10075.817970632825,-2.028551737364765
2025-07-18 12:40:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10075.817970632825,-2.028551737364765
2025-07-21 12:15:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10075.817970632825,-2.028551737364765
2025-07-21 12:20:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10118.521457218258,-2.028551737364765
2025-07-21 12:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10118.521457218258,-2.028551737364765
2025-07-21 13:15:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10118.521457218258,-2.028551737364765
2025-07-22 12:40:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10118.521457218258,-2.028551737364765
2025-07-22 12:55:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10162.181721087427,-2.028551737364765
2025-07-22 13:05:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10162.181721087427,-2.028551737364765
2025-07-24 12:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10162.181721087427,-2.028551737364765
2025-07-24 13:40:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10135.69651033929,-2.028551737364765
2025-07-28 13:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10135.69651033929,-2.028551737364765
2025-07-28 13:40:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10178.102001831952,-2.028551737364765
2025-07-28 13:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10178.102001831952,-2.028551737364765
2025-07-28 13:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10178.102001831952,-2.028551737364765
2025-08-01 12:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10178.102001831952,-2.028551737364765
2025-08-01 12:40:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10205.692882297939,-2.028551737364765
2025-08-04 13:00:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10205.692882297939,-2.028551737364765
2025-08-04 13:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10224.611642026575,-2.028551737364765
2025-08-04 13:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10224.611642026575,-2.028551737364765
2025-08-05 12:25:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10224.611642026575,-2.028551737364765
2025-08-06 12:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10268.080422521954,-2.028551737364765
2025-08-08 12:20:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10277.200164495667,-2.028551737364765
2025-08-12 12:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10250.126480585765,-2.028551737364765
2025-08-20 12:00:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10223.711256615403,-2.028551737364765
2025-08-20 12:15:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10265.907773499837,-2.028551737364765
2025-08-20 13:40:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10265.907773499837,-2.028551737364765
2025-08-21 12:05:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10265.907773499837,-2.028551737364765
2025-08-28 12:05:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10253.768845168577,-2.028551737364765
2025-08-29 13:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10226.233414895542,-2.028551737364765
2025-08-29 13:35:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10268.916483807945,-2.028551737364765
2025-09-03 13:05:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10268.916483807945,-2.028551737364765
2025-09-03 13:25:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10312.415838096005,-2.028551737364765
2025-09-04 13:35:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10312.415838096005,-2.028551737364765
2025-09-12 12:20:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10286.449053136828,-2.028551737364765
2025-09-12 12:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10258.485662331568,-2.028551737364765
2025-09-25 12:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10258.485662331568,-2.028551737364765
2025-10-01 12:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10232.690627513863,-2.028551737364765
2025-10-09 13:40:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10248.392443360764,-2.028551737364765
2025-10-21 12:10:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10292.64513490714,-2.028551737364765
2025-10-22 13:00:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10337.143984335626,-2.028551737364765
2025-10-24 12:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10311.679116416608,-2.028551737364765
2025-11-10 12:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10310.418701023767,-2.028551737364765
2025-11-10 13:00:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10283.788800631386,-2.028551737364765
2025-11-14 12:10:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10283.788800631386,-2.028551737364765
2025-11-14 13:10:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10328.147552738532,-2.028551737364765
2025-11-14 13:25:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10328.147552738532,-2.028551737364765
2025-11-18 13:35:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10319.161882434099,-2.028551737364765
2025-11-19 13:10:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10318.071949219046,-2.028551737364765
2025-12-03 13:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10291.86752796853,-2.028551737364765
2025-12-16 13:20:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10266.01761193791,-2.028551737364765
2025-12-16 13:55:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10309.217230133403,-2.028551737364765
2025-12-23 13:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10309.217230133403,-2.028551737364765
2025-12-29 13:40:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10353.011581605,-2.028551737364765
2025-12-29 13:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10397.440860634024,-2.028551737364765
2026-01-07 12:15:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10397.440860634024,-2.028551737364765
2026-01-07 13:05:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10370.826979231526,-2.028551737364765
2026-01-08 13:20:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10370.826979231526,-2.028551737364765
2026-01-12 13:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10414.33840976572,-2.028551737364765
2026-01-12 13:50:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10388.103335744374,-2.028551737364765
2026-01-30 13:20:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10388.103335744374,-2.028551737364765
2026-01-30 13:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10432.834650838424,-2.028551737364765
2026-02-04 12:30:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10432.834650838424,-2.028551737364765
2026-02-17 13:55:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10406.84219804771,-2.028551737364765
2026-02-18 13:05:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10397.630624905689,-2.028551737364765
2026-02-19 13:35:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10401.977188438099,-2.028551737364765
2026-02-24 13:35:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10375.893840955683,-2.028551737364765
2026-02-24 13:45:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10419.766378601078,-2.028551737364765
2026-02-24 13:55:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10419.766378601078,-2.028551737364765
2026-02-27 13:15:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10419.766378601078,-2.028551737364765
2026-02-27 13:20:00+00:00,XAUUSDm,grid_thai_19_21_rr1.8_body2_wick0.4_closeOff_extOff_none_atrMin40_atrMaxOff,momentum,10464.032845917254,-2.028551737364765
