symbol,strategy,variant,days,total_trades,winrate,profit_factor,profit_pct,max_drawdown,expectancy,avg_r,trades_per_day,worst_month,lucky_month_risk,passes_success,config
XAUUSDm,sweep,A_sweep_lb30_wick1.2_rr1.5_atr30,492,1083,35.45706371191136,0.505531321820506,-113.87173706280937,-113.69507360087047,-10.51447248964076,-0.4205788995856304,2.201219512195122,-1422.9097909922355,False,False,"{'strategy': 'sweep', 'variant': 'A_sweep_lb30_wick1.2_rr1.5_atr30', 'initial_balance': 10000.0, 'risk_pct': 0.0025, 'fee_rate': 0.0001, 'spread_atr_mult': 0.03, 'slippage_min_spread': 0.3, 'slippage_max_spread': 1.0, 'max_trades_per_day': 3, 'daily_loss_limit_pct': 0.03, 'max_hold_minutes': 720, 'seed': 42, 'sweep_lookback': 30, 'wick_body_min': 1.2, 'atr_percentile_min': 30.0, 'sweep_rr': 1.5, 'sl_atr_buffer': 0.1, 'use_m1_confirmation': False, 'session': 'london_ny', 'adx_min': 20.0, 'momentum_rr': 2.0, 'use_atr_expansion': True, 'body_mult': 1.5, 'max_wick_pct': 0.5, 'momentum_sl_atr_mult': 1.0}"
XAUUSDm,sweep,A_sweep_lb30_wick1.2_rr1.5_atr20,492,1094,35.64899451553931,0.5052557891541248,-115.1899425675002,-114.99649110367291,-10.529245207266941,-0.42116980829067757,2.2235772357723578,-1416.898028885373,False,False,"{'strategy': 'sweep', 'variant': 'A_sweep_lb30_wick1.2_rr1.5_atr20', 'initial_balance': 10000.0, 'risk_pct': 0.0025, 'fee_rate': 0.0001, 'spread_atr_mult': 0.03, 'slippage_min_spread': 0.3, 'slippage_max_spread': 1.0, 'max_trades_per_day': 3, 'daily_loss_limit_pct': 0.03, 'max_hold_minutes': 720, 'seed': 42, 'sweep_lookback': 30, 'wick_body_min': 1.2, 'atr_percentile_min': 20.0, 'sweep_rr': 1.5, 'sl_atr_buffer': 0.1, 'use_m1_confirmation': False, 'session': 'london_ny', 'adx_min': 20.0, 'momentum_rr': 2.0, 'use_atr_expansion': True, 'body_mult': 1.5, 'max_wick_pct': 0.5, 'momentum_sl_atr_mult': 1.0}"
XAUUSDm,sweep,A_sweep_lb10_wick2_rr2_atr30,492,1088,28.400735294117645,0.5046197916464261,-126.91436008187833,-127.31873441049844,-11.664922801643243,-0.4665969120657297,2.2113821138211383,-1475.4629102056083,False,False,"{'strategy': 'sweep', 'variant': 'A_sweep_lb10_wick2_rr2_atr30', 'initial_balance': 10000.0, 'risk_pct': 0.0025, 'fee_rate': 0.0001, 'spread_atr_mult': 0.03, 'slippage_min_spread': 0.3, 'slippage_max_spread': 1.0, 'max_trades_per_day': 3, 'daily_loss_limit_pct': 0.03, 'max_hold_minutes': 720, 'seed': 42, 'sweep_lookback': 10, 'wick_body_min': 2.0, 'atr_percentile_min': 30.0, 'sweep_rr': 2.0, 'sl_atr_buffer': 0.1, 'use_m1_confirmation': False, 'session': 'london_ny', 'adx_min': 20.0, 'momentum_rr': 2.0, 'use_atr_expansion': True, 'body_mult': 1.5, 'max_wick_pct': 0.5, 'momentum_sl_atr_mult': 1.0}"
XAUUSDm,sweep,A_sweep_lb30_wick2_rr1.5_atr40,492,1033,34.94675701839303,0.5029600039103741,-109.08854547427596,-109.26613738420907,-10.560362582214513,-0.4224145032885805,2.0995934959349594,-1383.6937407871737,False,False,"{'strategy': 'sweep', 'variant': 'A_sweep_lb30_wick2_rr1.5_atr40', 'initial_balance': 10000.0, 'risk_pct': 0.0025, 'fee_rate': 0.0001, 'spread_atr_mult': 0.03, 'slippage_min_spread': 0.3, 'slippage_max_spread': 1.0, 'max_trades_per_day': 3, 'daily_loss_limit_pct': 0.03, 'max_hold_minutes': 720, 'seed': 42, 'sweep_lookback': 30, 'wick_body_min': 2.0, 'atr_percentile_min': 40.0, 'sweep_rr': 1.5, 'sl_atr_buffer': 0.1, 'use_m1_confirmation': False, 'session': 'london_ny', 'adx_min': 20.0, 'momentum_rr': 2.0, 'use_atr_expansion': True, 'body_mult': 1.5, 'max_wick_pct': 0.5, 'momentum_sl_atr_mult': 1.0}"
XAUUSDm,sweep,A_sweep_lb10_wick1.2_rr1.5_atr30,492,1107,35.50135501355013,0.499517244041803,-117.21736300841266,-117.15859770132498,-10.5887410125034,-0.42354964050013594,2.25,-1099.6934470479453,False,False,"{'strategy': 'sweep', 'variant': 'A_sweep_lb10_wick1.2_rr1.5_atr30', 'initial_balance': 10000.0, 'risk_pct': 0.0025, 'fee_rate': 0.0001, 'spread_atr_mult': 0.03, 'slippage_min_spread': 0.3, 'slippage_max_spread': 1.0, 'max_trades_per_day': 3, 'daily_loss_limit_pct': 0.03, 'max_hold_minutes': 720, 'seed': 42, 'sweep_lookback': 10, 'wick_body_min': 1.2, 'atr_percentile_min': 30.0, 'sweep_rr': 1.5, 'sl_atr_buffer': 0.1, 'use_m1_confirmation': False, 'session': 'london_ny', 'adx_min': 20.0, 'momentum_rr': 2.0, 'use_atr_expansion': True, 'body_mult': 1.5, 'max_wick_pct': 0.5, 'momentum_sl_atr_mult': 1.0}"
XAUUSDm,sweep,A_sweep_lb10_wick1.2_rr1.5_atr20,492,1116,35.66308243727598,0.4973889690209791,-118.72675300936886,-118.66283593967512,-10.638597939907605,-0.42554391759630433,2.268292682926829,-1179.0479531647725,False,False,"{'strategy': 'sweep', 'variant': 'A_sweep_lb10_wick1.2_rr1.5_atr20', 'initial_balance': 10000.0, 'risk_pct': 0.0025, 'fee_rate': 0.0001, 'spread_atr_mult': 0.03, 'slippage_min_spread': 0.3, 'slippage_max_spread': 1.0, 'max_trades_per_day': 3, 'daily_loss_limit_pct': 0.03, 'max_hold_minutes': 720, 'seed': 42, 'sweep_lookback': 10, 'wick_body_min': 1.2, 'atr_percentile_min': 20.0, 'sweep_rr': 1.5, 'sl_atr_buffer': 0.1, 'use_m1_confirmation': False, 'session': 'london_ny', 'adx_min': 20.0, 'momentum_rr': 2.0, 'use_atr_expansion': True, 'body_mult': 1.5, 'max_wick_pct': 0.5, 'momentum_sl_atr_mult': 1.0}"
XAUUSDm,sweep,A_sweep_lb10_wick1.5_rr1.5_atr30,492,1100,35.36363636363637,0.49512442024282466,-118.15754127616502,-117.95830973398003,-10.741594661469552,-0.4296637864587821,2.2357723577235773,-1148.2842527934495,False,False,"{'strategy': 'sweep', 'variant': 'A_sweep_lb10_wick1.5_rr1.5_atr30', 'initial_balance': 10000.0, 'risk_pct': 0.0025, 'fee_rate': 0.0001, 'spread_atr_mult': 0.03, 'slippage_min_spread': 0.3, 'slippage_max_spread': 1.0, 'max_trades_per_day': 3, 'daily_loss_limit_pct': 0.03, 'max_hold_minutes': 720, 'seed': 42, 'sweep_lookback': 10, 'wick_body_min': 1.5, 'atr_percentile_min': 30.0, 'sweep_rr': 1.5, 'sl_atr_buffer': 0.1, 'use_m1_confirmation': False, 'session': 'london_ny', 'adx_min': 20.0, 'momentum_rr': 2.0, 'use_atr_expansion': True, 'body_mult': 1.5, 'max_wick_pct': 0.5, 'momentum_sl_atr_mult': 1.0}"
XAUUSDm,sweep,A_sweep_lb20_wick1.2_rr1.5_atr20,492,1097,35.278030993618955,0.493129979212836,-118.82382263552881,-118.81826379225409,-10.831706712445655,-0.4332682684978261,2.2296747967479673,-1285.906256388805,False,False,"{'strategy': 'sweep', 'variant': 'A_sweep_lb20_wick1.2_rr1.5_atr20', 'initial_balance': 10000.0, 'risk_pct': 0.0025, 'fee_rate': 0.0001, 'spread_atr_mult': 0.03, 'slippage_min_spread': 0.3, 'slippage_max_spread': 1.0, 'max_trades_per_day': 3, 'daily_loss_limit_pct': 0.03, 'max_hold_minutes': 720, 'seed': 42, 'sweep_lookback': 20, 'wick_body_min': 1.2, 'atr_percentile_min': 20.0, 'sweep_rr': 1.5, 'sl_atr_buffer': 0.1, 'use_m1_confirmation': False, 'session': 'london_ny', 'adx_min': 20.0, 'momentum_rr': 2.0, 'use_atr_expansion': True, 'body_mult': 1.5, 'max_wick_pct': 0.5, 'momentum_sl_atr_mult': 1.0}"
XAUUSDm,sweep,A_sweep_lb10_wick2_rr1.5_atr20,492,1096,35.4014598540146,0.489891704698394,-119.58878452570947,-119.6622626149076,-10.911385449426062,-0.4364554179770425,2.227642276422764,-1203.626544845599,False,False,"{'strategy': 'sweep', 'variant': 'A_sweep_lb10_wick2_rr1.5_atr20', 'initial_balance': 10000.0, 'risk_pct': 0.0025, 'fee_rate': 0.0001, 'spread_atr_mult': 0.03, 'slippage_min_spread': 0.3, 'slippage_max_spread': 1.0, 'max_trades_per_day': 3, 'daily_loss_limit_pct': 0.03, 'max_hold_minutes': 720, 'seed': 42, 'sweep_lookback': 10, 'wick_body_min': 2.0, 'atr_percentile_min': 20.0, 'sweep_rr': 1.5, 'sl_atr_buffer': 0.1, 'use_m1_confirmation': False, 'session': 'london_ny', 'adx_min': 20.0, 'momentum_rr': 2.0, 'use_atr_expansion': True, 'body_mult': 1.5, 'max_wick_pct': 0.5, 'momentum_sl_atr_mult': 1.0}"
XAUUSDm,sweep,A_sweep_lb10_wick1.5_rr1.5_atr20,492,1109,35.166816952209196,0.48546609039361044,-122.20121581113636,-121.95761551321272,-11.019045609660628,-0.4407618243864252,2.2540650406504064,-1341.6711282691465,False,False,"{'strategy': 'sweep', 'variant': 'A_sweep_lb10_wick1.5_rr1.5_atr20', 'initial_balance': 10000.0, 'risk_pct': 0.0025, 'fee_rate': 0.0001, 'spread_atr_mult': 0.03, 'slippage_min_spread': 0.3, 'slippage_max_spread': 1.0, 'max_trades_per_day': 3, 'daily_loss_limit_pct': 0.03, 'max_hold_minutes': 720, 'seed': 42, 'sweep_lookback': 10, 'wick_body_min': 1.5, 'atr_percentile_min': 20.0, 'sweep_rr': 1.5, 'sl_atr_buffer': 0.1, 'use_m1_confirmation': False, 'session': 'london_ny', 'adx_min': 20.0, 'momentum_rr': 2.0, 'use_atr_expansion': True, 'body_mult': 1.5, 'max_wick_pct': 0.5, 'momentum_sl_atr_mult': 1.0}"
