symbol,variant,strategy,month,trades,pnl,wins,losses
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-01,67,-1099.6934470479453,24,43
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-02,63,-614.7711245992074,25,38
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-03,65,-797.7597520794066,25,40
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-04,69,-499.9439778198347,26,43
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-05,72,-869.5692139767951,22,50
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-06,67,-1010.4294386568864,19,48
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-07,77,-1030.9773666657918,28,49
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-08,67,-757.9608832477398,27,40
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-09,71,-982.1175926624402,24,47
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-10,74,-458.95527700220055,30,44
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-11,61,-638.8837546456888,20,41
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2025-12,70,-652.2453454257575,25,45
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2026-01,67,-429.9634202884943,26,41
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2026-02,64,-357.3404277524355,24,40
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2026-03,73,-638.783347419964,23,50
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2026-04,67,-719.3641987850178,21,46
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr30,sweep,2026-05,13,-162.9777327656571,4,9
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-01,67,-1355.041990626311,19,48
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-02,62,-806.9487978793976,21,41
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-03,65,-782.2510799570232,25,40
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-04,69,-499.366217453505,26,43
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-05,71,-824.3321287569419,22,49
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-06,66,-1091.3869988894141,17,49
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-07,77,-862.1043015645407,31,46
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-08,66,-511.6792268382301,30,36
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-09,69,-720.1866768092169,26,43
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-10,71,-465.281826725021,28,43
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-11,61,-477.7094172344555,23,38
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2025-12,69,-573.9332113305911,26,43
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2026-01,67,-548.6085317910234,24,43
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2026-02,64,-474.8598105619836,22,42
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2026-03,72,-406.75574201143655,26,46
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2026-04,66,-639.4616032875962,22,44
XAUUSDm,A_sweep_lb10_wick1.2_rr1.5_atr40,sweep,2026-05,13,-228.05310396851942,3,10
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-01,67,-1253.4932886343774,18,49
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-02,63,-555.5305571965325,22,41
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-03,66,-763.0794391607103,22,44
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-04,69,-254.06894869524655,25,44
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-05,72,-826.0272365282115,19,53
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-06,67,-935.7893109894474,17,50
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-07,77,-1237.0615443760453,21,56
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-08,68,-637.6818665643011,25,43
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-09,71,-1023.1967915175383,19,52
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-10,75,-414.2940414764124,26,49
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-11,62,-646.339455204643,17,45
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2025-12,70,-881.7770945300358,18,52
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2026-01,68,-500.48331648659405,22,46
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2026-02,65,-539.8198410932326,18,47
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2026-03,75,-578.0719436754788,21,54
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2026-04,68,-638.3143483477938,19,49
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr20,sweep,2026-05,13,-262.8686141646277,2,11
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-01,67,-1477.6130785634382,15,52
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-02,63,-526.4584535581259,22,41
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-03,65,-700.4521332756844,22,43
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-04,69,-251.68987966832802,25,44
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-05,72,-820.3024601436406,19,53
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-06,67,-993.2876383538951,16,51
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-07,77,-1063.9026722158592,23,54
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-08,67,-647.2023328494553,24,43
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-09,71,-875.780555039096,21,50
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-10,74,-383.9552770021946,26,48
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-11,61,-763.8762546456775,15,46
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2025-12,70,-859.4350625616462,18,52
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2026-01,67,-306.1951799267317,24,43
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2026-02,64,-358.40360711412904,20,44
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2026-03,73,-653.5902999260941,19,54
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2026-04,67,-679.0266231994855,18,49
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr30,sweep,2026-05,13,-187.97023276565977,3,10
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-01,67,-1641.1449650003633,12,55
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-02,62,-694.8361507760326,19,43
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-03,65,-679.6898430260512,22,43
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-04,69,-331.04583457486666,24,45
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-05,71,-708.004947500977,20,51
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-06,66,-1028.8732488894123,15,51
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-07,77,-932.298455496602,25,52
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-08,66,-363.4878330273956,27,39
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-09,69,-747.4083935401729,21,48
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-10,71,-565.2843267250227,22,49
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-11,61,-565.2181672344614,18,43
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2025-12,69,-929.1342701046744,17,52
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2026-01,67,-510.38187821163575,21,46
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2026-02,64,-500.92338575023143,18,46
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2026-03,72,-456.77574201144887,21,51
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2026-04,66,-511.57776143308195,20,46
XAUUSDm,A_sweep_lb10_wick1.2_rr2_atr40,sweep,2026-05,13,-265.54435396852176,2,11
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-01,66,-1022.4161477104669,24,42
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-02,63,-783.1852892311722,23,40
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-03,66,-863.6903024992204,25,41
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-04,69,-313.8084153938287,29,40
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-05,72,-942.5370079760967,21,51
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-06,67,-887.7019875193906,21,46
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-07,77,-1341.6711282691465,24,53
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-08,68,-820.8950362201413,27,41
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-09,71,-908.6572059502831,25,46
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-10,74,-630.4347135379132,27,47
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-11,62,-488.7418567734819,23,39
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2025-12,69,-494.42538722476877,28,41
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2026-01,67,-903.8094663275584,19,48
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2026-02,64,-623.8160386664046,20,44
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2026-03,75,-528.8885791275918,26,49
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2026-04,66,-437.36891889665344,25,41
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr20,sweep,2026-05,13,-228.0740997895188,3,10
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-01,66,-1148.2842527934495,22,44
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-02,63,-761.5651609076292,23,40
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-03,65,-746.8483253789376,26,39
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-04,69,-555.6776405260853,25,44
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-05,72,-809.1548248186033,23,49
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-06,67,-883.987679654727,21,46
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-07,77,-1125.0635000687862,27,50
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-08,67,-893.046677704646,25,42
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-09,71,-920.3198977677037,25,46
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-10,73,-539.0078464897865,28,45
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-11,61,-517.007227245498,22,39
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2025-12,69,-466.98404111727166,28,41
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2026-01,66,-580.0840446266803,23,43
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2026-02,63,-592.3332959729726,20,43
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2026-03,73,-582.2572487244023,24,49
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2026-04,65,-465.79330639857386,24,41
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr30,sweep,2026-05,13,-228.33915742075493,3,10
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-01,66,-1404.1407270691195,17,49
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-02,62,-1012.173423287104,18,44
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-03,65,-796.7555627594357,25,40
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-04,69,-631.6123078297826,24,45
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-05,71,-770.4257793403119,23,48
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-06,66,-964.1182230147954,19,47
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-07,77,-990.4490303791722,29,48
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-08,66,-583.1058570566316,29,37
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-09,69,-691.2454804035499,27,42
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-10,70,-537.759210919845,26,44
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-11,61,-360.6875562477074,25,36
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2025-12,68,-434.1363116390584,28,40
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2026-01,66,-607.2077029301088,23,43
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2026-02,62,-518.7454483448294,21,41
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2026-03,72,-413.197749812517,26,46
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2026-04,65,-347.5811643994743,26,39
XAUUSDm,A_sweep_lb10_wick1.5_rr1.5_atr40,sweep,2026-05,13,-227.78921699869778,3,10
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-01,66,-1481.1258555764662,14,52
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-02,63,-721.0826421278186,20,43
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-03,66,-692.7488625874718,23,43
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-04,69,-250.8529726421028,25,44
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-05,72,-840.6309980824411,19,53
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-06,67,-857.640969308399,18,49
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-07,77,-1416.0758646685126,19,58
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-08,68,-637.7379612470867,25,43
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-09,71,-1060.8637966054846,19,52
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-10,74,-514.442434309679,24,50
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-11,62,-501.24310677347495,19,43
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2025-12,69,-804.9197845646394,19,50
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2026-01,67,-684.2782374531836,19,48
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2026-02,64,-678.9349798413165,16,48
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2026-03,75,-503.4779342726915,22,53
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2026-04,66,-647.0627337810008,18,48
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr20,sweep,2026-05,13,-265.5653497895132,2,11
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-01,66,-1632.3823984759213,12,54
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-02,63,-774.4650138042769,19,44
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-03,65,-637.7408937624431,23,42
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-04,69,-395.9741031102653,23,46
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-05,72,-757.3785642996521,20,52
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-06,67,-929.1857383255294,17,50
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-07,77,-1161.9357312725024,22,55
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-08,67,-650.6325650385098,24,43
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-09,71,-907.3413582881798,21,50
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-10,73,-410.6426398463363,25,48
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-11,61,-616.999727245495,17,44
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2025-12,69,-786.9741587758402,19,50
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2026-01,66,-490.2422466013673,21,45
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2026-02,63,-647.4579463853946,16,47
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2026-03,73,-584.5781200431782,20,53
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2026-04,65,-612.9842800289508,18,47
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr30,sweep,2026-05,13,-340.83790742075496,1,12
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-01,66,-1864.773630511013,8,58
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-02,62,-868.0494778126367,17,45
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-03,65,-695.9257475758391,22,43
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-04,69,-484.4732309058322,22,47
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-05,71,-573.5185875840982,22,49
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-06,66,-957.4861948052253,16,50
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-07,77,-1152.3187709278318,22,55
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-08,66,-291.0066018293585,28,38
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-09,69,-805.2463292572554,21,48
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-10,70,-584.3924556070183,21,49
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-11,61,-423.1963062476821,20,41
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2025-12,68,-837.7657341078433,18,50
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2026-01,66,-483.92485040301057,21,45
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2026-02,62,-481.2441983448304,18,44
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2026-03,72,-538.2102498125213,20,52
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2026-04,65,-319.69219976374103,22,43
XAUUSDm,A_sweep_lb10_wick1.5_rr2_atr40,sweep,2026-05,13,-340.28796699869775,1,12
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-01,66,-898.4669391810892,26,40
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-02,63,-959.3194750181912,20,43
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-03,66,-955.7986823338354,23,43
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-04,68,-605.7102933056345,24,44
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-05,70,-812.9123036812897,22,48
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-06,65,-672.6702880678752,23,42
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-07,77,-1203.626544845599,26,51
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-08,65,-1198.6544126712286,20,45
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-09,70,-914.0759867917343,25,45
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-10,73,-403.8843033360516,30,43
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-11,62,-371.4362216615413,25,37
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2025-12,67,-375.2475967611849,29,38
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2026-01,67,-843.6589936250875,20,47
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2026-02,64,-564.8525299747652,21,43
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2026-03,74,-626.1173766073944,24,50
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2026-04,66,-262.20272058291295,28,38
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr20,sweep,2026-05,13,-290.24378412554995,2,11
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-01,66,-951.0562748948474,25,41
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-02,63,-1070.1138463383165,18,45
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-03,65,-847.6341282711585,24,41
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-04,68,-787.4183381861149,21,47
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-05,70,-736.959945596935,23,47
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-06,65,-734.9073732941424,22,43
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-07,77,-1127.7489663847994,27,50
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-08,65,-1264.3165483448145,19,46
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-09,70,-897.3603323618534,25,45
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-10,72,-303.48163081134567,31,41
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-11,61,-335.7295306735797,25,36
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2025-12,67,-589.9984863324636,25,42
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2026-01,66,-796.3624655911229,20,46
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2026-02,63,-528.830704592555,21,42
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2026-03,72,-676.9560681075092,22,50
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2026-04,65,-343.81333810681554,26,39
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr30,sweep,2026-05,13,-289.7134982845143,2,11
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-01,66,-1156.4003965115958,21,45
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-02,62,-1131.914862507648,16,46
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-03,65,-978.0478821481794,22,43
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-04,68,-787.0883999809062,21,47
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-05,68,-734.7035263251148,22,46
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-06,64,-692.4758641910945,22,42
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-07,77,-1181.4786333940808,26,51
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-08,65,-967.4337014103297,23,42
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-09,68,-858.5870676137977,24,44
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-10,70,-546.1124461735542,26,44
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-11,61,-247.48320143903555,27,34
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2025-12,67,-663.1033835984351,24,43
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2026-01,66,-763.0748766761749,21,45
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2026-02,62,-455.4503438704932,22,40
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2026-03,71,-513.9556928997631,24,47
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2026-04,65,-353.82998659423237,26,39
XAUUSDm,A_sweep_lb10_wick2_rr1.5_atr40,sweep,2026-05,13,-290.1739929441837,2,11
XAUUSDm,A_sweep_lb10_wick2_rr2_atr20,sweep,2025-01,66,-1411.475839153584,15,51
XAUUSDm,A_sweep_lb10_wick2_rr2_atr20,sweep,2025-02,63,-934.3288574882807,17,46
XAUUSDm,A_sweep_lb10_wick2_rr2_atr20,sweep,2025-03,66,-808.1192736763944,21,45
XAUUSDm,A_sweep_lb10_wick2_rr2_atr20,sweep,2025-04,68,-454.5503402479982,22,46
XAUUSDm,A_sweep_lb10_wick2_rr2_atr20,sweep,2025-05,70,-703.4158912644688,20,50
XAUUSDm,A_sweep_lb10_wick2_rr2_atr20,sweep,2025-06,65,-689.0348718228402,19,46
XAUUSDm,A_sweep_lb10_wick2_rr2_atr20,sweep,2025-07,77,-1253.0248191328064,21,56
XAUUSDm,A_sweep_lb10_wick2_rr2_atr20,sweep,2025-08,65,-1030.775884301452,19,46
